,fuelexpn,hhcompx,gorEHS,FullincDeciles,FPEER,FPEERband,AHCIncomeEQ,fpflgb,fpflgf,HousingCosts
9396,741.22,6,9,5,77.94,1,22701.72414,0,0,9336.0
9397,986.63,3,9,6,78.58,1,16359.28571,0,0,7200.0
9398,765.63,2,9,7,81.51,1,32342.0,0,0,0.0
9399,881.77,6,9,1,70.17,1,4594.827586,1,0,6825.0
9400,1541.91,1,9,10,62.42,2,73656.0,0,0,0.0
9401,3122.41,3,9,8,32.9,4,21541.42857,0,0,12000.0
9402,1492.79,2,9,10,65.62,2,68274.0,0,0,0.0
9403,1343.76,1,1,4,50.64,3,15204.3175,0,0,4227.6825
9404,1630.41,2,1,5,69.43,1,23730.0,0,0,0.0
9405,919.4,7,1,2,71.65,1,13748.27586,1,0,4680.0
9406,651.71,5,1,1,87.83,1,2526.0,1,0,5200.0
9407,1075.39,7,1,1,56.56,2,11022.41379,1,1,3120.0
9408,1726.78,1,1,4,53.06,3,18137.0,0,0,1620.0
9409,1021.56,7,1,4,68.61,1,27787.93103,0,0,4160.0
9410,2626.48,3,1,7,48.7,3,11361.06195,0,0,7800.0
9411,1162.67,4,1,3,72.65,1,13521.79487,0,0,4950.0
9412,1591.29,3,1,6,64.54,2,17516.66667,0,0,0.0
9413,963.17,5,1,8,75.64,1,33168.0,0,0,6240.0
9414,1288.44,4,1,3,60.94,2,11764.10256,0,0,6600.0
9415,657.57,6,1,1,76.96,1,6244.827586,1,1,0.0
9416,1037.68,7,1,2,65.67,2,16179.31034,0,0,5136.0
9417,993.76,6,1,2,61.73,2,16270.68966,0,0,4160.0
9418,1465.72,3,1,6,70.65,1,11600.54945,0,0,5304.0
9419,1777.08,3,1,6,61.88,2,15385.625,0,0,4740.0
9420,1711.16,1,1,10,65.1,2,27801.63043,0,0,7200.0
9421,1633.45,3,1,5,58.23,2,16749.16667,0,0,3960.0
9422,973.47,1,1,7,72.49,1,29390.0,0,0,4296.0
9423,1301.0,4,1,6,72.4,1,18951.69492,0,0,5096.0
9424,1631.04,7,1,4,46.99,3,28374.13793,0,0,4160.0
9425,1511.12,1,1,8,58.9,2,34496.23146,0,0,8481.768536
9426,1647.75,1,1,10,52.68,3,47826.0,0,0,10800.0
9427,1925.64,2,1,3,32.5,4,13926.0,1,1,3796.0
9428,1023.56,5,1,1,73.22,1,-5514.0,1,1,4420.0
9429,800.03,6,1,1,73.08,1,7620.689655,1,1,3536.0
9430,898.43,7,1,3,70.94,1,22189.65517,0,0,3848.0
9431,811.81,7,1,3,76.93,1,21401.72414,0,0,4004.0
9432,1176.38,2,1,3,68.28,2,16320.0,0,0,0.0
9433,1148.68,6,1,2,61.65,2,14344.82759,1,0,4160.0
9434,1387.54,4,1,2,72.47,1,8552.542373,0,0,4108.0
9435,1638.64,1,1,8,58.96,2,40015.0,0,0,0.0
9436,1612.23,3,1,2,67.37,2,10186.42857,0,1,0.0
9437,749.97,6,1,2,70.86,1,14265.51724,0,0,4576.0
9438,1358.09,3,1,4,72.39,1,9580.0,0,0,4560.0
9439,1046.56,6,1,1,63.64,2,8817.241379,1,1,4500.0
9440,1214.18,2,1,2,67.01,2,12556.0,0,0,0.0
9441,1248.08,3,1,2,68.37,2,7212.676056,1,0,4500.0
9442,1605.69,4,1,3,61.09,2,9320.833333,1,0,6000.0
9443,1463.76,4,1,4,58.74,2,14405.72998,0,0,4615.384615
9444,984.82,6,1,6,67.86,2,37763.7931,0,0,8160.0
9445,883.4,2,1,5,75.89,1,19836.0,0,0,3600.0
9446,853.69,7,1,2,67.0,2,15579.31034,0,0,4680.0
9447,1592.41,3,1,7,65.9,2,21600.71429,0,0,5720.0
9448,1442.11,1,1,4,55.99,2,19453.0,0,0,0.0
9449,1364.69,4,1,8,69.85,1,26440.84507,0,0,0.0
9450,823.15,7,1,3,69.73,1,20405.17241,0,0,3484.0
9451,509.03,6,1,1,80.11,1,3034.482759,0,0,5000.0
9452,1273.22,5,1,1,64.53,2,-3380.0,1,1,4680.0
9453,1036.57,6,1,1,63.94,2,-2877.586207,1,1,4428.0
9454,1062.13,6,1,2,66.47,2,10229.31034,0,0,5700.0
9455,1042.28,6,1,1,66.89,2,5481.896552,1,1,3822.5
9456,1637.57,4,1,2,66.18,2,10411.53846,1,1,4680.0
9457,2017.11,3,1,3,59.64,2,8716.080247,1,1,4153.95
9458,1486.38,3,1,5,65.72,2,14400.71429,0,0,3500.0
9459,1873.66,3,2,9,77.78,1,18932.77778,0,0,10740.0
9460,1750.11,1,2,3,52.86,3,17763.0,0,0,0.0
9461,1303.49,1,2,4,63.46,2,14734.0,0,0,4044.0
9462,1305.08,4,2,3,66.86,2,11807.14286,1,0,5044.0
9463,1467.47,3,2,7,61.79,2,21163.33333,0,0,6600.0
9464,1479.97,5,2,4,60.82,2,14233.0,0,0,5250.0
9465,1256.23,4,2,2,66.85,2,6775.641026,1,1,7150.0
9466,1014.18,7,2,1,68.06,2,19237.93103,0,0,0.0
9467,1000.13,7,2,1,71.73,1,19586.2069,0,0,0.0
9468,1482.71,3,2,7,67.45,2,15312.08791,0,0,7092.0
9469,750.64,6,2,1,53.67,3,-8922.413793,1,1,11640.0
9470,1676.19,3,2,5,54.36,3,9785.802469,0,0,7800.0
9471,1559.95,3,2,9,72.27,1,30025.0,0,0,8880.0
9472,1473.12,2,2,3,62.31,2,15412.0,0,0,0.0
9473,2039.78,3,2,6,69.23,1,13154.3956,0,0,5544.0
9474,1789.82,2,2,8,55.53,2,34542.0,0,0,8400.0
9475,1591.53,2,2,5,60.91,2,23524.0,0,0,0.0
9476,948.37,6,2,1,64.75,2,9050.0,0,1,3640.0
9477,850.03,7,2,1,75.64,1,10484.48276,1,0,4160.0
9478,955.19,7,2,1,71.14,1,10484.48276,1,0,4264.0
9479,1792.65,4,2,3,57.42,2,11843.33333,1,1,3420.0
9480,1035.03,6,2,1,68.23,2,4327.586207,1,1,4472.0
9481,1553.26,3,2,5,66.45,2,13574.16667,0,0,5811.0
9482,1619.43,3,2,6,66.71,2,15954.375,0,0,4316.0
9483,1082.61,7,2,2,60.86,2,18972.41379,0,0,3720.0
9484,1499.29,5,2,1,63.34,2,6768.0,1,1,4472.0
9485,825.84,7,2,2,76.04,1,15532.75862,0,0,4316.0
9486,1132.24,4,2,2,70.64,1,10237.17949,1,0,4472.0
9487,1096.07,4,2,6,73.95,1,28300.0,0,0,4108.0
9488,773.13,7,2,1,74.82,1,10484.48276,1,0,4264.0
9489,1761.98,3,2,8,58.12,2,20908.57143,0,0,12360.0
9490,1116.23,5,2,7,69.77,1,33141.0,0,0,0.0
9491,908.65,6,2,2,67.91,2,15584.48276,0,0,5400.0
9492,1169.82,2,2,3,71.1,1,11962.0,0,0,4650.0
9493,1216.63,3,2,9,70.17,1,30821.42857,0,0,8450.0
9494,1096.45,2,2,3,65.19,2,17044.0,0,0,0.0
9495,765.54,7,2,1,76.96,1,13444.82759,0,0,3600.0
9496,1028.1,3,2,5,71.4,1,16507.5,0,0,3796.0
9497,1138.44,3,2,7,79.32,1,21391.5493,0,0,4316.0
9498,1410.42,4,2,2,68.11,2,10256.41026,1,1,4628.0
9499,1432.16,1,2,1,71.48,1,171.1267606,1,1,2418.0
9500,1906.11,3,2,5,54.5,2,10477.77778,0,0,4368.0
9501,1687.79,1,2,7,58.77,2,24854.92958,0,0,0.0
9502,1368.7,3,2,2,68.74,1,3771.111111,0,1,6500.0
9503,903.25,6,2,1,62.43,2,6337.931034,1,1,2400.0
9504,1594.8,3,2,1,73.68,1,1952.941176,1,1,5564.0
9505,613.43,6,2,3,77.2,1,20058.62069,0,0,3600.0
9506,1361.69,3,2,1,64.65,2,-4693.333333,1,1,4560.0
9507,1563.88,4,2,5,63.02,2,11456.875,0,0,4472.0
9508,1483.84,4,2,2,54.49,3,10234.61538,1,1,4165.0
9509,858.18,7,2,2,66.15,2,17112.06897,0,0,3648.0
9510,1459.95,3,2,6,69.68,1,12202.45098,0,0,3984.0
9511,1959.95,1,2,7,37.09,4,33726.0,0,0,0.0
9512,945.14,7,2,4,66.81,2,33174.13793,0,0,0.0
9513,601.17,7,2,2,78.85,1,15946.55172,0,0,4160.0
9514,1032.92,1,2,4,63.17,2,16444.0,0,0,4576.0
9515,1147.3,4,2,4,70.42,1,18356.41026,0,0,4233.0
9516,1508.12,3,2,5,73.56,1,10537.34259,0,0,7474.251853
9517,915.44,6,2,5,66.04,2,36241.37931,0,0,4308.0
9518,1243.27,1,2,1,63.66,2,4001.0,1,1,5400.0
9519,999.89,2,2,2,74.7,1,10116.0,0,0,4784.0
9520,1249.92,3,2,7,81.96,1,12852.0,0,0,5122.0
9521,865.6,1,2,4,84.57,1,20253.0,0,0,0.0
9522,738.98,6,2,2,73.19,1,16408.62069,0,0,4160.0
9523,1032.54,5,2,2,79.87,1,4142.156863,1,0,5940.0
9524,2221.8,4,2,6,55.58,2,19217.79661,0,0,6960.0
9525,1223.9,5,2,8,70.17,1,33755.0,0,0,4950.0
9526,2819.55,7,2,2,51.38,3,24213.7931,1,1,0.0
9527,855.84,5,2,2,76.89,1,9296.0,0,0,3984.0
9528,910.14,6,2,2,72.1,1,9403.448276,0,0,7320.0
9529,1497.1,4,2,4,69.66,1,8868.478261,0,0,4524.0
9530,1354.87,1,2,7,62.94,2,33249.0,0,0,2052.0
9531,1511.44,5,2,9,58.63,2,31792.25352,0,0,2760.0
9532,895.76,7,2,1,75.09,1,955.1724138,1,1,4524.0
9533,3758.26,5,2,10,36.69,4,28092.92035,0,0,13155.0
9534,2211.43,2,2,7,44.99,3,32312.0,0,0,1200.0
9535,3057.81,3,2,6,35.96,4,10476.66667,1,1,7200.0
9536,1112.23,1,2,6,77.78,1,27429.0,0,0,0.0
9537,1491.14,5,2,10,67.42,2,38996.54595,0,0,7574.904753
9538,959.64,7,2,2,69.85,1,13605.17241,1,0,4524.0
9539,992.46,7,2,1,62.56,2,10551.72414,0,0,4212.0
9540,997.92,7,2,2,66.93,2,13762.06897,1,0,3796.0
9541,1078.57,5,2,5,69.62,1,22036.0,0,0,0.0
9542,1510.95,5,2,5,61.33,2,22117.0,0,0,0.0
9543,1925.45,3,2,2,55.01,2,4897.857143,1,1,4800.0
9544,1199.76,2,2,3,63.15,2,17906.0,0,0,0.0
9545,1976.77,1,2,10,57.86,2,52259.0,0,0,18000.0
9546,1011.29,6,2,6,60.6,2,51206.89655,0,0,0.0
9547,1565.66,1,2,9,54.94,2,35869.0,0,0,10560.0
9548,1017.6,1,2,5,77.53,1,15916.0,0,0,7800.0
9549,1161.52,7,2,3,68.9,1,30536.2069,0,0,0.0
9550,863.76,6,2,9,76.62,1,71700.0,0,0,6600.0
9551,1796.79,3,2,8,56.98,2,27468.33333,0,0,7800.0
9552,827.49,7,2,4,70.56,1,25305.70292,0,0,3807.692308
9553,1548.89,2,2,5,59.08,2,22650.0,0,0,0.0
9554,1765.0,5,2,6,45.25,3,24872.8177,0,0,2627.182304
9555,984.59,1,2,9,69.92,1,38807.0,0,0,6480.0
9556,1639.51,3,2,4,60.2,2,13513.58025,0,0,0.0
9557,1975.14,3,2,10,64.77,2,49414.28571,0,0,6720.0
9558,1369.11,2,2,8,64.7,2,28122.0,0,0,9384.0
9559,1666.33,2,2,7,54.82,2,26232.0,0,0,4212.0
9560,1233.87,4,2,3,62.03,2,13415.38462,0,0,6652.0
9561,1079.81,1,2,8,68.64,1,35206.0,0,0,6900.0
9562,1277.17,4,2,5,67.18,2,18021.12676,0,0,0.0
9563,1898.4,2,2,3,42.92,3,18218.0,0,1,0.0
9564,1097.73,1,2,2,66.11,2,10081.0,0,0,4080.0
9565,1561.0,3,2,6,67.83,2,13995.625,0,0,4350.0
9566,521.71,6,4,1,60.42,2,12886.5785,0,0,2405.784472
9567,1818.61,3,4,3,48.19,3,7798.148148,0,0,5640.0
9568,1279.61,6,4,2,56.11,2,11841.37931,0,0,6300.0
9569,1770.25,3,4,8,58.56,2,32844.16667,0,0,0.0
9570,655.61,6,4,3,76.02,1,20372.41379,0,0,5700.0
9571,2221.81,5,4,9,68.12,2,23108.82353,0,0,0.0
9572,1816.7,1,4,10,70.29,1,68604.92958,0,0,13200.0
9573,1642.48,3,4,9,67.29,2,24394.76154,0,0,12916.33385
9574,992.68,6,4,1,66.49,2,14939.65517,1,1,0.0
9575,2759.89,5,4,5,49.81,3,9608.791209,1,1,5824.0
9576,1528.92,1,4,5,58.02,2,20918.0,0,0,3360.0
9577,610.04,6,4,1,74.16,1,2355.172414,1,1,4680.0
9578,1506.75,1,4,5,51.87,3,17298.0,0,0,7800.0
9579,1179.25,1,4,9,65.81,2,34731.69014,0,0,3360.0
9580,1184.02,2,4,3,64.85,2,12410.0,0,0,3050.0
9581,1039.56,7,4,5,58.33,2,32658.62069,0,0,5220.0
9582,887.96,7,4,2,62.63,2,20004.24403,0,0,1661.538462
9583,1104.24,1,4,6,70.03,1,25203.0,0,0,2400.0
9584,1257.46,1,4,6,69.68,1,25570.0,0,0,4498.0
9585,1129.73,7,4,5,69.26,1,43163.7931,0,0,0.0
9586,2371.6,2,4,1,37.91,4,8027.0,1,1,0.0
9587,1296.71,7,4,2,54.79,2,17281.83024,0,0,3761.538462
9588,1802.08,3,4,7,61.68,2,16738.29862,0,0,1251.636792
9589,878.08,7,4,4,66.48,2,29194.82759,0,0,4368.0
9590,1489.18,3,4,6,56.6,2,19440.0,0,0,5196.0
9591,1249.55,4,4,2,66.15,2,10411.53846,1,1,4250.0
9592,1526.42,4,4,3,63.07,2,11647.95918,1,0,4940.0
9593,1664.47,4,4,5,58.99,2,15797.95918,0,0,7680.0
9594,761.27,7,4,2,79.53,1,20770.68966,0,0,0.0
9595,1207.45,5,4,5,70.26,1,20390.0,0,0,5376.0
9596,973.2,7,4,1,61.86,2,15062.06897,1,1,0.0
9597,1943.83,1,4,10,68.43,2,58413.0,0,0,10680.0
9598,1410.84,2,4,3,61.52,2,14468.67395,0,0,3157.326051
9599,1718.54,3,4,7,73.69,1,13294.15134,0,0,12562.18813
9600,1810.35,2,4,3,40.26,3,10750.0,1,1,4500.0
9601,2001.75,3,4,8,62.85,2,17517.22222,0,0,6500.0
9602,1645.1,1,4,6,54.12,3,27305.0,0,0,0.0
9603,1380.31,3,4,5,57.41,2,15330.41667,0,0,4042.5
9604,1776.75,2,4,7,58.42,2,31427.0,0,0,0.0
9605,1526.34,2,4,6,58.93,2,30026.0,0,0,0.0
9606,1204.75,2,4,7,59.57,2,28638.0,0,0,3492.0
9607,851.9,1,4,4,76.93,1,16214.0,0,0,5700.0
9608,1314.19,4,4,4,65.49,2,17262.82051,0,0,5400.0
9609,1647.21,1,4,9,63.61,2,49253.0,0,0,0.0
9610,1406.34,2,4,5,62.75,2,23806.0,0,0,0.0
9611,1457.62,3,4,8,55.54,2,27484.16667,0,0,8100.0
9612,1634.01,7,4,4,59.82,2,32222.41379,0,0,0.0
9613,609.45,2,4,4,79.04,1,14706.0,0,0,4888.0
9614,1533.21,3,4,10,64.52,2,45445.0,0,0,4320.0
9615,1011.26,4,4,8,77.99,1,24281.69014,0,0,6000.0
9616,1546.16,3,4,5,68.46,2,13707.14286,0,0,6300.0
9617,1410.61,2,4,5,62.05,2,23194.0,0,0,0.0
9618,1177.36,1,4,3,72.97,1,13799.0,0,0,4200.0
9619,1815.16,3,4,7,68.51,1,12254.86726,0,0,4650.0
9620,1258.86,4,4,2,73.07,1,11071.42857,1,0,3978.0
9621,1004.24,1,4,8,76.09,1,32123.0,0,0,4980.0
9622,936.39,7,4,2,71.15,1,15437.93103,1,0,3900.0
9623,1191.1,3,4,6,78.4,1,13682.96703,0,0,4940.0
9624,822.26,7,5,2,68.47,2,14689.65517,0,0,4368.0
9625,1634.07,3,5,8,66.39,2,14811.78862,0,0,7812.0
9626,1221.7,2,5,8,65.61,2,35966.0,0,0,1008.0
9627,1728.1,1,5,7,35.84,4,28663.0,0,0,6600.0
9628,1774.75,2,5,10,61.33,2,37952.17391,0,0,0.0
9629,1602.07,7,5,2,30.3,4,21965.51724,1,1,0.0
9630,1064.7,7,5,1,54.85,2,12752.91947,1,1,1033.306708
9631,918.55,6,5,8,62.06,2,70031.03448,0,0,0.0
9632,1261.45,4,5,5,67.82,2,9661.428571,0,0,8470.0
9633,1830.81,5,5,3,53.65,3,9048.0,1,1,6175.0
9634,1383.46,3,5,9,72.39,1,19660.32609,0,0,11256.0
9635,1908.59,5,5,3,47.09,3,6848.353839,1,1,2893.6874
9636,1937.06,2,5,8,38.67,3,37897.0,0,0,3312.0
9637,962.38,7,5,4,63.83,2,26999.73475,0,0,2782.153846
9638,1905.71,2,5,10,47.8,3,43017.60563,0,0,0.0
9639,2169.61,1,5,9,62.19,2,28726.08696,0,0,3300.0
9640,1687.78,3,5,9,69.62,1,25271.42857,0,0,11100.0
9641,1775.56,1,5,10,49.36,3,59456.0,0,0,10800.0
9642,2149.58,7,5,8,44.55,3,70994.82759,0,0,0.0
9643,841.38,6,5,1,73.06,1,12186.2069,1,0,4316.0
9644,1568.55,5,5,8,48.96,3,34777.0,0,0,6960.0
9645,1554.03,2,5,7,57.75,2,33623.0,0,0,0.0
9646,1557.19,3,5,10,64.66,2,32968.30986,0,0,12528.0
9647,1406.54,1,5,4,60.61,2,13915.0,0,0,5856.0
9648,1207.85,3,5,4,58.71,2,12594.16667,0,0,5400.0
9649,647.22,7,5,4,79.72,1,28472.41379,0,0,3380.0
9650,739.04,6,5,1,70.4,1,12794.82759,0,0,3536.0
9651,1441.15,3,5,3,59.71,2,10893.82716,0,0,0.0
9652,1298.16,6,5,1,54.41,3,4862.068966,1,1,4108.0
9653,837.35,6,5,1,73.88,1,9613.793103,1,0,3848.0
9654,823.5,6,5,1,73.19,1,12527.58621,1,0,3380.0
9655,1191.66,3,5,3,65.09,2,8415.714286,0,0,3952.0
9656,989.18,7,5,3,70.57,1,24003.44828,0,0,4264.0
9657,925.93,5,5,5,70.99,1,18772.0,0,0,4472.0
9658,1583.46,4,5,2,52.98,3,8534.615385,1,1,7028.0
9659,1359.1,2,5,7,58.32,2,28910.0,0,0,4680.0
9660,879.69,2,5,4,77.34,1,14336.0,0,0,4600.0
9661,1262.77,1,5,7,55.85,2,26161.0,0,0,5520.0
9662,1063.37,1,5,5,58.66,2,20217.0,0,0,5700.0
9663,1799.67,3,5,2,54.0,3,3957.5,1,1,9480.0
9664,1450.69,3,5,10,58.29,2,39040.0,0,0,7740.0
9665,1194.6,4,5,3,72.14,1,10750.0,1,0,4947.0
9666,1093.22,3,5,9,75.37,1,22815.21739,0,0,4704.0
9667,1089.37,1,5,1,71.91,1,1559.0,1,1,6432.0
9668,1273.81,1,5,7,72.21,1,33255.06958,0,0,1262.930421
9669,1048.18,7,5,4,58.33,2,24574.13793,0,0,4650.0
9670,2417.55,3,5,9,56.4,2,23857.40741,0,0,12000.0
9671,1911.23,3,5,9,56.15,2,15201.12782,0,0,8400.0
9672,977.3,2,5,5,61.91,2,21118.0,0,0,4316.0
9673,1566.77,3,5,7,72.99,1,22507.5,0,0,8400.0
9674,1381.74,1,5,5,56.63,2,24629.0,0,0,0.0
9675,1208.24,2,5,3,65.78,2,16346.0,0,0,0.0
9676,1468.55,3,5,6,62.7,2,16703.33333,0,0,7140.0
9677,1561.93,3,5,6,67.57,2,14506.875,0,0,4656.0
9678,1413.06,7,5,1,46.76,3,17677.58621,1,1,0.0
9679,1847.99,3,5,8,63.0,2,17877.22222,0,0,4608.0
9680,1020.88,1,5,6,74.04,1,16866.19718,0,0,4080.0
9681,967.26,7,5,2,65.39,2,13817.24138,1,0,4250.0
9682,2700.26,3,5,8,41.38,3,18205.625,0,0,13200.0
9683,1785.5,4,5,1,36.7,4,6296.153846,1,1,4272.0
9684,1941.53,3,5,7,47.96,3,23761.97183,0,0,2400.0
9685,2011.6,1,5,9,37.54,4,35580.0,0,0,13404.0
9686,1426.12,2,5,9,46.68,3,45493.0,0,0,0.0
9687,2454.85,2,5,6,40.97,3,19538.02817,0,0,0.0
9688,629.65,6,5,1,80.59,1,8155.172414,1,0,3408.0
9689,706.04,6,5,1,72.15,1,5379.310345,1,0,4056.0
9690,1999.6,3,5,9,50.12,3,34020.71429,0,0,7800.0
9691,1507.79,1,5,1,64.66,2,4873.0,1,1,3936.0
9692,999.02,4,5,3,76.83,1,9541.666667,0,0,4212.0
9693,1417.23,7,5,1,56.57,2,11955.17241,1,1,4420.0
9694,989.94,3,5,1,66.47,2,-2701.406167,1,1,5621.6874
9695,1336.38,5,5,7,61.37,2,21079.0,0,0,10200.0
9696,1321.27,7,5,5,57.44,2,22384.48276,0,0,9360.0
9697,2084.11,5,6,4,46.22,3,7590.171022,1,1,7841.957149
9698,976.26,5,6,3,71.61,1,-1168.141593,0,0,19200.0
9699,1527.65,4,6,3,63.44,2,11807.14286,1,0,4900.0
9700,860.66,6,6,6,73.81,1,31565.51724,0,0,7800.0
9701,1252.32,1,6,7,61.61,2,24840.0,0,0,5760.0
9702,2206.87,1,6,8,40.04,3,25925.35211,0,0,0.0
9703,914.79,6,6,3,70.35,1,15572.41379,1,0,6600.0
9704,1206.79,4,6,4,69.6,1,14173.33333,0,0,4410.0
9705,1390.4,1,6,7,64.16,2,32168.0,0,0,3000.0
9706,1596.86,3,6,8,67.02,2,17705.88235,0,0,5720.0
9707,1834.0,3,6,3,60.15,2,8081.428571,1,1,4800.0
9708,779.13,7,6,6,73.01,1,40222.81167,0,0,3230.769231
9709,1429.65,5,6,3,55.74,2,13402.0,0,0,3000.0
9710,798.76,7,6,3,71.17,1,19239.65517,0,0,4420.0
9711,1217.42,4,6,3,74.3,1,10860.20408,1,0,6060.0
9712,1230.12,5,6,5,66.09,2,12459.85915,0,0,4940.0
9713,1240.64,7,6,4,64.96,2,37613.7931,0,0,0.0
9714,1068.35,1,6,9,74.41,1,27442.25352,0,0,7764.0
9715,978.98,4,6,5,79.53,1,18476.53061,0,0,6084.0
9716,943.97,6,6,1,66.03,2,9862.068966,1,0,3950.0
9717,1824.57,4,6,3,48.1,3,9034.166667,1,1,6600.0
9718,1304.8,3,6,7,70.35,1,12228.31858,0,0,4264.0
9719,1165.58,1,6,9,68.86,1,32750.70423,0,0,1440.0
9720,907.01,6,6,3,70.04,1,17998.27586,0,0,4704.0
9721,1036.09,5,6,2,70.37,1,8469.0,0,0,4572.0
9722,1451.6,1,6,9,62.14,2,38731.0,0,0,9100.0
9723,1657.5,3,6,9,68.89,1,19556.511,0,0,3833.285133
9724,2422.31,3,6,4,54.77,2,9010.625,1,1,5040.0
9725,1065.13,1,6,5,69.73,1,11807.74648,0,0,7140.0
9726,1929.6,3,6,7,55.85,2,15203.26087,0,0,5412.0
9727,1886.01,3,6,8,61.36,2,16110.0,0,0,10800.0
9728,1630.37,6,6,1,14.5,5,-5379.310345,1,1,3120.0
9729,1073.32,1,6,1,70.05,1,6779.0,0,0,4740.0
9730,977.55,3,6,3,74.01,1,9195.0,0,0,4100.0
9731,1286.41,3,6,1,73.19,1,2333.802817,1,1,5096.0
9732,1549.71,3,6,3,62.9,2,7319.285714,1,1,4940.0
9733,1356.75,3,6,4,62.7,2,11350.0,0,0,5040.0
9734,1097.23,7,6,3,67.24,2,27520.68966,0,0,0.0
9735,818.1,7,6,1,71.99,1,10484.48276,1,1,0.0
9736,1345.85,3,6,1,66.41,2,2826.086957,1,1,5044.0
9737,1037.94,1,6,2,72.69,1,4564.0,0,0,7500.0
9738,1226.09,2,6,9,77.49,1,21861.53224,0,0,4999.93713
9739,1194.04,3,6,7,77.09,1,18195.67901,0,0,4992.0
9740,759.94,6,6,3,82.19,1,21741.37931,0,0,5304.0
9741,1237.43,1,6,7,63.53,2,28248.0,0,0,6000.0
9742,1482.7,7,6,5,41.72,3,41353.44828,0,0,0.0
9743,2005.82,3,6,8,38.67,3,30057.5,0,0,4728.0
9744,694.08,4,6,2,84.56,1,12433.33333,0,0,4888.0
9745,930.27,7,6,2,62.4,2,14431.03448,0,0,4680.0
9746,1859.69,3,6,3,58.35,2,7764.166667,1,1,7956.0
9747,891.68,2,6,3,71.53,1,11978.0,0,0,3950.0
9748,831.96,7,6,3,72.04,1,22291.37931,0,0,3484.0
9749,1158.12,4,6,3,72.28,1,10347.5,0,0,4320.0
9750,1843.62,3,6,6,55.2,2,15485.625,0,0,4704.0
9751,1819.08,2,6,9,37.45,4,40843.0,0,0,7320.0
9752,959.27,6,6,2,62.2,2,16362.06897,1,0,4784.0
9753,1414.98,5,6,8,63.12,2,37680.0,0,0,0.0
9754,1267.65,3,6,4,71.2,1,15675.0,0,0,864.0
9755,1211.95,2,6,10,68.94,1,78715.0,0,0,0.0
9756,1551.65,2,6,1,47.22,3,10652.0,1,1,0.0
9757,1150.73,7,6,8,65.18,2,69296.55172,0,0,0.0
9758,1132.08,2,6,2,65.04,2,12192.0,0,0,0.0
9759,1368.48,2,6,4,64.89,2,21622.0,0,0,0.0
9760,974.6,1,6,6,70.9,1,23307.0,0,0,6600.0
9761,1859.07,3,6,4,43.89,3,8727.857143,0,0,7080.0
9762,1235.91,2,6,6,65.03,2,26149.0,0,0,1920.0
9763,1856.39,3,6,3,57.71,2,7475.0,0,1,8160.0
9764,1915.22,1,6,10,48.35,3,49945.77465,0,0,108.0
9765,1266.48,2,6,3,67.26,2,17917.0,0,0,0.0
9766,594.69,7,10,1,82.87,1,8129.562996,0,0,6478.853463
9767,1422.01,2,10,6,63.9,2,28408.0,0,0,0.0
9768,742.22,6,10,1,49.28,3,12812.06897,0,0,2760.0
9769,1090.08,4,10,5,67.58,2,18030.76923,0,0,8554.0
9770,1358.66,1,10,4,62.45,2,-3242.740243,0,0,22451.74024
9771,2090.97,3,10,6,28.81,4,14741.875,0,0,6000.0
9772,1396.79,2,10,6,76.09,1,28400.0,0,0,0.0
9773,1200.56,1,10,10,71.65,1,100000.0,0,0,0.0
9774,1820.41,2,10,9,43.75,3,44936.0,0,0,0.0
9775,1238.21,2,10,2,64.53,2,7061.0,0,0,6360.0
9776,765.33,6,10,4,72.31,1,24565.51724,0,0,5200.0
9777,1340.42,2,10,7,68.45,2,35141.0,0,0,0.0
9778,1714.09,1,10,3,31.86,4,10608.0,1,1,6000.0
9779,2464.24,3,10,8,37.25,4,27450.83333,0,0,10680.0
9780,1152.76,3,10,5,73.88,1,11772.14286,0,0,7150.0
9781,1392.83,3,10,6,60.48,2,17189.16667,0,0,5720.0
9782,984.02,7,10,1,67.09,2,14581.03448,1,1,0.0
9783,984.34,4,10,4,66.7,2,17252.5641,0,0,7310.0
9784,712.18,6,10,1,72.56,1,8965.517241,1,0,3588.0
9785,1198.86,1,10,1,64.74,2,5069.0,1,1,5096.0
9786,976.08,1,10,7,77.02,1,18716.90141,0,0,4800.0
9787,919.89,7,10,3,64.96,2,26177.58621,0,0,0.0
9788,966.81,7,10,2,72.05,1,23558.62069,0,0,0.0
9789,2478.69,3,10,10,52.78,3,31820.625,0,0,7800.0
9790,1221.77,4,10,2,60.48,2,9184.0,0,0,4200.0
9791,1784.18,6,10,2,37.7,4,8403.448276,1,1,6916.0
9792,3845.58,3,10,5,15.24,5,11399.5098,1,1,0.0
9793,880.54,7,10,2,61.67,2,22213.7931,0,0,0.0
9794,1594.82,1,10,5,21.36,4,17861.0,0,0,5340.0
9795,1278.84,1,10,2,63.5,2,8193.0,0,0,6144.0
9796,1489.44,7,10,3,45.93,3,28848.27586,0,0,0.0
9797,1777.06,3,10,4,51.49,3,11200.83333,0,0,7320.0
9798,2002.35,2,10,5,52.83,3,13549.29577,0,0,3600.0
9799,1880.82,3,10,4,60.2,2,10649.28571,0,0,4440.0
9800,870.61,4,10,2,69.25,1,9183.333333,1,0,6252.0
9801,997.97,5,10,4,77.42,1,9804.929577,0,0,5200.0
