,fuelexpn,hhcompx,gorehs,FullincDeciles,FPEERrating,FPEERband,AHCIncomeEQ_LILEE,fpflgb,fpflgf,HousingCosts
2049,1092.1,5,8,4,67.32,2,14965.0,0,0,7150.0
2050,1458.74,7,2,6,65.81,2,54510.34483,0,0,0.0
2051,722.59,6,8,3,71.5,1,13263.7931,0,0,7280.0
2052,671.93,7,4,1,70.52,1,14958.62069,0,0,3640.0
2053,760.22,3,4,3,79.11,1,8296.666667,0,0,6720.0
2054,1351.42,4,1,2,67.09,2,7091.632606,0,0,4486.8817
2055,1310.84,5,8,9,61.15,2,59805.0,0,0,0.0
2056,1288.5,2,6,4,63.96,2,11173.0,0,0,7140.0
2057,1795.93,3,1,10,70.74,1,32026.63043,0,0,7200.0
2058,1166.84,4,6,4,70.22,1,11807.04225,0,0,5772.0
2059,618.41,6,9,1,77.8,1,8875.862069,1,0,4628.0
2060,1453.36,2,9,6,56.94,2,28743.0,0,0,0.0
2061,1244.06,5,2,6,65.5,2,28290.0,0,0,3876.0
2062,2060.7,3,4,10,48.0,3,33612.14286,0,0,17400.0
2063,670.76,1,5,1,79.73,1,6636.0,0,0,4472.0
2064,1366.18,2,9,1,44.9,3,6447.0,1,1,0.0
2065,3289.32,2,10,9,47.96,3,56977.0,0,0,0.0
2066,981.45,7,6,2,62.46,2,26729.31034,0,0,0.0
2067,1638.82,5,9,9,64.41,2,12038.0597,0,0,14940.0
2068,1513.2,3,7,6,70.47,1,9054.098361,0,0,6096.0
2069,810.53,6,6,2,72.61,1,10439.65517,0,0,7080.0
2070,1121.66,1,5,7,63.92,2,31228.0,0,0,3240.0
2071,724.74,7,2,3,74.27,1,15131.03448,0,0,3796.0
2072,955.46,4,10,6,74.91,1,18922.44898,0,0,9900.0
2073,1518.46,4,10,4,62.08,2,18887.7551,0,0,4784.0
2074,1222.92,2,9,7,68.96,1,34840.0,0,0,0.0
2075,1109.06,6,5,2,60.57,2,27113.7931,0,0,0.0
2076,742.67,6,5,2,72.94,1,15374.13793,0,0,5369.0
2077,831.06,4,8,3,66.11,2,13343.58974,0,0,6344.0
2078,1233.79,2,7,8,63.91,2,46339.0,0,0,0.0
2079,595.84,6,7,1,75.25,1,7082.758621,1,0,7800.0
2080,1251.14,1,10,8,65.57,2,33156.0,0,0,10032.0
2081,1373.34,1,6,10,62.38,2,56705.0,0,0,15600.0
2082,1376.65,7,5,3,57.02,2,30743.10345,0,0,0.0
2083,757.93,7,4,4,71.6,1,30515.51724,0,0,3796.0
2084,851.69,6,10,7,70.85,1,43850.0,0,0,10200.0
2085,1090.74,2,9,3,66.71,2,13435.0,0,0,5200.0
2086,1445.82,1,7,8,54.38,3,33947.0,0,0,12000.0
2087,1828.75,5,4,3,52.7,3,7547.746775,1,1,5843.199579
2088,1468.33,2,8,1,53.89,3,11479.0,1,1,0.0
2089,1503.56,2,9,6,53.7,3,27832.0,0,0,0.0
2090,1373.87,1,4,8,51.95,3,22304.22535,0,0,8112.0
2091,1523.4,3,4,4,63.04,2,12522.14286,0,0,4800.0
2092,1430.18,2,9,3,59.27,2,17073.0,0,0,0.0
2093,765.67,6,2,2,74.85,1,8293.103448,0,0,4836.0
2094,2396.61,5,9,7,60.96,2,18467.3913,0,0,0.0
2095,1874.52,5,10,7,44.04,3,27196.63182,0,0,9937.368182
2096,812.75,6,8,3,65.21,2,16603.44828,0,0,6760.0
2097,2095.82,2,7,7,35.59,4,33223.0,0,0,0.0
2098,947.19,3,6,6,71.22,1,13445.83333,0,0,7560.0
2099,1149.18,2,7,5,76.98,1,24005.0,0,0,0.0
2100,1423.35,6,4,1,52.63,3,7846.551724,1,1,5820.0
2101,1068.03,5,2,7,70.89,1,33311.0,0,0,0.0
2102,816.38,7,2,1,72.16,1,9110.344828,0,0,4368.0
2103,918.54,3,8,3,77.8,1,5236.619718,0,0,11795.0
2104,1024.01,3,6,6,83.67,1,18214.28571,0,0,4980.0
2105,392.63,7,10,1,84.88,1,9886.206897,0,0,5628.0
2106,865.2,7,1,1,68.24,2,6544.827586,1,1,3796.0
2107,1151.79,7,5,1,54.56,2,11939.65517,1,1,0.0
2108,881.51,2,8,4,68.26,2,15513.0,0,0,6480.0
2109,1335.38,2,6,2,57.33,2,12701.0,0,1,0.0
2110,2641.3,7,6,5,1.0,5,41268.96552,1,1,0.0
2111,857.89,6,8,10,68.39,2,100000.0,0,0,11280.0
2112,1255.36,1,9,10,68.3,2,100000.0,0,0,0.0
2113,1009.61,7,1,2,66.02,2,15443.10345,1,0,3850.0
2114,758.02,7,1,1,71.03,1,6601.724138,1,0,3380.0
2115,1036.89,1,4,10,68.47,2,74508.0,0,0,12240.0
2116,1636.5,3,7,5,67.23,2,16340.83333,0,0,7800.0
2117,1898.86,5,5,3,57.11,2,3349.011718,1,1,10211.23352
2118,1009.19,6,2,5,64.82,2,36798.27586,0,0,6240.0
2119,1429.9,3,7,5,70.69,1,10034.06593,0,0,6760.0
2120,1146.34,2,7,4,74.23,1,14715.49296,0,0,0.0
2121,924.32,7,4,3,64.52,2,26693.10345,0,0,3848.0
2122,1749.94,3,9,8,73.47,1,30924.28571,0,0,0.0
2123,1294.37,4,6,3,78.86,1,10203.06122,1,0,6725.0
2124,1341.98,3,9,9,66.38,2,27012.85714,0,0,13500.0
2125,950.65,1,5,8,70.91,1,35824.0,0,0,4500.0
2126,826.13,6,5,4,71.25,1,32367.24138,0,0,4940.0
2127,937.58,4,2,2,70.55,1,11544.0,0,0,3840.0
2128,2735.59,2,8,9,42.12,3,48293.0,0,0,0.0
2129,1381.19,2,1,5,58.44,2,24285.0,0,0,0.0
2130,549.01,7,8,2,80.01,1,18008.62069,0,0,4836.0
2131,1646.88,3,4,5,62.43,2,8190.977444,0,0,4800.0
2132,1393.62,7,9,7,64.59,2,54206.318,0,0,2281.335562
2133,1205.74,3,8,8,66.06,2,22246.66667,0,0,14400.0
2134,1654.86,4,8,5,71.16,1,8365.306122,0,0,16800.0
2135,1339.25,2,5,9,64.91,2,48260.69715,0,0,2480.302846
2136,865.46,7,2,1,70.03,1,15137.93103,0,0,3744.0
2137,1165.84,7,7,1,53.37,3,10679.31034,0,0,6200.0
2138,793.85,1,10,4,75.1,1,15738.0,0,0,7020.0
2139,1134.32,2,5,10,73.67,1,71150.0,0,0,0.0
2140,1226.77,5,1,6,72.3,1,13703.52113,0,0,4800.0
2141,779.24,7,4,3,70.67,1,14012.06897,0,0,4165.0
2142,1404.28,4,9,7,69.7,1,20041.42857,0,0,2691.0
2143,1489.57,4,2,4,45.29,3,18826.20513,0,0,6745.56
2144,881.32,6,10,2,64.38,2,17915.51724,0,0,5400.0
2145,755.79,1,8,7,73.59,1,22667.0,0,0,12600.0
2146,1080.18,4,2,3,67.49,2,12465.30612,0,0,4500.0
2147,707.62,6,9,8,80.9,1,68667.24138,0,0,6600.0
2148,932.41,7,10,1,66.69,2,18050.0,0,0,0.0
2149,958.8,7,4,2,68.56,1,17573.07491,0,0,4811.616552
2150,708.98,6,9,7,75.01,1,47155.17241,0,0,10200.0
2151,742.25,6,7,2,73.81,1,6772.413793,0,0,4884.0
2152,1009.0,6,7,2,58.52,2,9620.689655,1,0,5400.0
2153,1461.85,4,9,3,69.35,1,6351.485149,0,0,7020.0
2154,1152.91,1,2,7,73.39,1,32906.0,0,0,0.0
2155,509.91,7,2,4,87.1,1,20724.13793,0,0,5200.0
2156,925.84,1,9,5,69.49,1,17273.0,0,0,6000.0
2157,640.1,7,9,5,73.88,1,21177.58621,0,0,4732.0
2158,1635.6,2,4,4,67.45,2,15099.29577,0,0,0.0
2159,957.33,6,2,1,58.73,2,15222.41379,0,1,0.0
2160,979.33,4,6,4,75.95,1,19172.44898,0,0,4944.0
2161,1322.25,2,10,6,72.24,1,31182.0,0,0,0.0
2162,1111.66,6,6,3,49.36,3,31500.0,0,0,360.0
2163,1108.02,1,9,6,74.21,1,19908.0,0,0,9720.0
2164,1233.67,3,10,4,70.46,1,13425.0,0,0,4080.0
2165,994.58,3,6,8,76.24,1,28777.5,0,0,5040.0
2166,1147.25,1,9,8,69.01,1,27955.42363,0,0,12487.57637
2167,2229.12,2,2,8,55.54,2,45102.0,0,0,0.0
2168,1192.58,5,6,1,60.55,2,5546.0,1,1,5040.0
2169,1427.78,2,10,8,73.32,1,39185.0,0,0,0.0
2170,803.29,5,7,9,81.5,1,51709.0,0,0,4560.0
2171,1145.16,3,10,4,66.64,2,12736.42857,0,0,4992.0
2172,1996.87,2,8,10,46.13,3,100000.0,0,0,0.0
2173,2043.05,5,5,7,73.92,1,8376.829268,0,0,7800.0
2174,849.86,6,4,2,67.06,2,18925.86207,0,0,3900.0
2175,698.25,7,10,1,75.58,1,9832.758621,1,0,3600.0
2176,1570.38,2,2,5,60.52,2,22862.0,0,0,4680.0
2177,1779.57,1,5,10,59.75,2,51466.19718,0,0,0.0
2178,1122.79,2,1,7,60.77,2,30546.0,0,0,4500.0
2179,1626.42,1,4,4,57.64,2,11649.29577,0,0,6600.0
2180,1504.97,3,8,6,50.01,3,16675.71429,0,0,6136.0
2181,1137.28,2,7,5,70.67,1,21942.0,0,0,3952.0
2182,717.86,7,8,1,72.84,1,6855.172414,1,1,0.0
2183,1708.64,2,4,10,65.03,2,23639.38053,0,0,5824.0
2184,1253.04,2,4,3,67.54,2,15436.0,0,0,2885.0
2185,547.48,4,9,2,80.99,1,10496.15385,0,0,6500.0
2186,1143.79,7,8,1,51.3,3,9886.206897,1,1,0.0
2187,843.98,6,4,4,67.0,2,29831.03448,0,0,5640.0
2188,1357.68,3,5,6,69.75,1,11651.96078,0,0,4524.0
2189,1159.12,4,9,2,47.4,3,10975.5102,0,0,4524.0
2190,909.86,3,10,3,74.49,1,10890.0,0,0,5250.0
2191,1162.78,3,4,5,67.15,2,17719.16667,0,0,5400.0
2192,681.73,7,2,2,77.11,1,15675.86207,0,0,3723.0
2193,1036.4,2,7,5,69.61,1,24205.0,0,0,0.0
2194,1033.94,2,7,6,81.91,1,30359.0,0,0,0.0
2195,1605.35,3,8,5,72.38,1,7204.895105,0,0,7020.0
2196,3246.35,3,7,10,56.34,2,21221.25,0,0,33600.0
2197,1129.03,4,4,1,71.25,1,10325.64103,1,0,3500.0
2198,961.14,7,6,3,63.37,2,25163.7931,0,0,4512.0
2199,1648.67,2,7,10,66.82,2,93141.0,0,0,0.0
2200,1038.81,2,2,5,69.66,1,21802.0,0,0,5400.0
2201,752.22,2,7,4,75.06,1,14238.0,0,0,6360.0
2202,1325.99,2,2,3,60.47,2,16847.0,0,0,0.0
2203,954.15,7,6,2,60.87,2,13875.86207,0,0,4704.0
2204,1725.16,3,4,4,59.23,2,9306.428571,0,0,8760.0
2205,2342.95,3,2,9,60.72,2,29274.01961,0,0,0.0
2206,563.29,6,2,1,79.07,1,9956.896552,0,0,5044.0
2207,899.57,7,4,1,74.58,1,11413.7931,0,0,3900.0
2208,1097.1,2,7,3,61.83,2,11762.92933,0,0,4923.070673
2209,1088.55,7,2,6,58.19,2,46279.31034,0,0,4560.0
2210,787.64,6,4,2,69.73,1,16396.55172,0,0,3120.0
2211,940.97,6,8,7,56.38,2,46887.93103,0,0,11340.0
2212,872.61,6,8,3,71.27,1,10484.48276,0,0,6630.0
2213,1183.34,1,2,5,64.75,2,10049.0,0,0,13000.0
2214,1159.24,3,6,9,77.13,1,30707.14286,0,0,7572.0
2215,1265.96,5,5,4,68.5,2,22662.0,0,0,0.0
2216,3474.76,5,2,1,52.83,3,0.0,1,1,0.0
2217,1300.98,3,8,4,69.92,1,6604.867257,0,0,7280.0
2218,863.17,7,4,1,64.99,2,5827.586207,1,0,3536.0
2219,1569.49,3,2,6,63.62,2,11069.30693,0,0,6850.0
2220,3093.07,2,6,1,22.21,4,11801.0,1,1,0.0
2221,1239.5,5,4,5,66.49,2,21924.0,0,0,4680.0
2222,1487.08,2,7,4,71.99,1,22992.0,0,0,0.0
2223,742.07,1,7,5,78.75,1,22143.0,0,0,5220.0
2224,1128.37,6,2,3,65.68,2,23548.27586,0,0,3720.0
2225,2029.72,2,5,6,41.58,3,29211.0,0,0,0.0
2226,1422.6,3,5,5,56.5,2,15890.71429,0,0,4800.0
2227,1215.04,3,4,1,65.33,2,4840.833333,1,1,5100.0
2228,1658.28,2,10,7,38.78,3,35386.0,0,0,0.0
2229,1657.87,3,4,4,61.31,2,9014.084507,0,0,8100.0
2230,816.35,6,8,9,74.18,1,67677.58621,0,0,20400.0
2231,1036.61,5,9,4,70.61,1,8221.0,0,0,14064.0
2232,1623.19,3,5,9,66.48,2,32392.14286,0,0,5616.0
2233,1384.94,4,8,10,65.93,2,52407.0,0,0,28800.0
2234,1167.98,2,8,3,70.78,1,13299.0,0,0,6240.0
2235,1396.64,3,9,9,66.67,2,35008.33333,0,0,12060.0
2236,725.92,7,9,2,85.81,1,10348.27586,0,0,4732.0
2237,1020.63,4,6,4,73.59,1,15609.32203,0,0,3848.0
2238,1309.88,2,9,9,73.84,1,56990.0,0,0,0.0
2239,1531.22,1,9,10,69.06,1,79020.0,0,0,26400.0
2240,1031.37,7,8,3,56.69,2,21498.27586,0,0,5564.0
2241,1514.33,6,4,10,42.15,3,100000.0,0,0,8940.0
2242,3676.01,3,4,10,55.53,2,41974.5098,0,0,1428.0
2243,950.88,1,4,5,76.82,1,24584.0,0,0,0.0
2244,1391.59,1,2,10,74.32,1,48967.60563,0,0,10560.0
2245,1154.78,1,2,6,70.64,1,25782.0,0,0,4900.0
2246,1301.23,4,10,5,76.52,1,13989.24051,0,0,5304.0
2247,1283.69,7,5,4,61.28,2,38458.62069,0,0,0.0
2248,1050.78,2,8,5,55.74,2,23169.0,0,0,0.0
2249,1650.72,3,4,7,69.45,1,16000.61728,0,0,9600.0
2250,627.42,7,4,4,75.56,1,28036.2069,0,0,3750.0
2251,672.65,7,5,3,73.51,1,10244.82759,0,0,3848.0
2252,576.95,6,2,1,81.69,1,10979.31034,0,0,4368.0
2253,1027.44,1,2,1,69.43,1,7683.0,0,0,3360.0
2254,1074.51,3,7,6,65.57,2,21837.5,0,0,5700.0
2255,1444.52,5,10,6,63.63,2,26517.0,0,0,3600.0
2256,857.07,7,4,3,67.69,2,20315.51724,0,0,4656.0
2257,1060.81,3,10,5,72.28,1,17789.16667,0,0,6300.0
2258,949.01,2,5,5,67.83,2,16168.0,0,0,7020.0
2259,940.82,7,7,3,69.4,1,23058.62069,0,0,3432.0
2260,635.18,7,10,1,81.68,1,6536.206897,0,0,4692.0
2261,1556.11,3,10,7,66.97,2,23101.66667,0,0,6600.0
2262,862.03,7,2,1,61.95,2,17677.58621,0,0,0.0
2263,1484.1,3,6,6,60.32,2,20644.28571,0,0,2832.0
2264,1167.59,2,7,4,65.13,2,22584.0,0,0,0.0
2265,1259.77,7,6,2,47.99,3,25850.0,0,0,0.0
2266,1234.51,3,8,6,61.39,2,10204.93827,0,0,14400.0
2267,910.55,6,6,2,70.33,1,12860.34483,0,0,6000.0
2268,769.2,7,2,5,73.64,1,47243.10345,0,0,0.0
2269,864.92,1,6,7,78.21,1,27930.0,0,0,7380.0
2270,1797.62,3,10,9,56.09,2,26070.0,0,0,9600.0
2271,1081.73,5,9,2,67.31,2,10085.0,0,0,4176.0
2272,1013.29,7,2,3,58.24,2,25219.34429,0,0,2656.780309
2273,1090.57,1,2,7,62.94,2,26333.0,0,0,7200.0
2274,1298.46,1,1,2,68.2,2,5838.732394,1,0,4420.0
2275,919.62,2,6,4,70.31,1,13365.0,0,0,5760.0
2276,1276.57,3,4,4,68.55,1,14890.0,0,0,4992.0
2277,853.75,2,5,7,76.38,1,38138.0,0,0,0.0
2278,1860.45,3,9,4,59.28,2,11930.8642,0,0,4200.0
2279,651.59,6,4,1,50.59,3,0.0,0,0,16800.0
2280,1034.35,7,9,1,63.55,2,15667.24138,0,1,0.0
2281,2199.5,2,5,3,24.7,4,0.0,1,1,7800.0
2282,1357.4,1,9,6,64.43,2,18492.25352,0,0,5408.0
2283,884.05,4,7,2,71.09,1,8566.666667,0,0,4800.0
2284,1756.71,3,6,7,70.72,1,16251.96078,0,0,0.0
2285,914.35,7,10,1,79.39,1,3277.241379,0,0,10471.2
2286,819.73,2,2,2,75.53,1,8998.461538,0,0,4961.538462
2287,826.2,7,9,2,70.74,1,24843.10345,0,0,0.0
2288,470.31,7,2,3,82.0,1,20316.31512,0,0,4218.537228
2289,984.69,6,7,9,60.73,2,88470.68966,0,0,6780.0
2290,1301.37,5,8,3,56.62,2,18109.0,0,0,0.0
2291,1913.56,7,9,8,57.82,2,78118.96552,0,0,0.0
2292,1077.48,5,9,7,72.38,1,19607.0,0,0,7800.0
2293,976.14,6,2,2,62.49,2,12853.44828,0,0,8100.0
2294,2134.94,2,4,8,58.61,2,44361.0,0,0,0.0
2295,1332.1,3,9,4,69.37,1,8305.0,0,0,11700.0
2296,1424.98,2,6,3,62.47,2,16339.0,0,0,0.0
2297,1358.47,2,6,5,71.84,1,25049.0,0,0,0.0
2298,1301.17,1,7,9,56.89,2,42416.0,0,0,12000.0
2299,1321.45,5,1,6,52.99,3,27518.0,0,0,0.0
2300,957.83,2,9,3,81.79,1,9211.971831,0,0,4850.0
2301,1537.93,3,7,7,68.49,2,17909.87654,0,0,6180.0
2302,1287.99,1,8,10,61.92,2,70646.0,0,0,12000.0
2303,1256.91,3,5,7,63.34,2,21108.88553,0,0,4588.560264
2304,1450.39,5,9,10,70.57,1,36985.32609,0,0,21000.0
2305,1014.73,3,1,5,78.35,1,17073.33333,0,0,4576.0
2306,901.98,7,2,3,66.99,2,16863.7931,0,0,4000.0
2307,841.66,4,2,1,72.08,1,9767.948718,0,0,4862.0
2308,1182.18,2,1,8,68.41,2,40493.0,0,0,0.0
2309,1164.64,3,6,5,68.41,2,13304.16667,0,0,8340.0
2310,1434.44,3,5,5,61.14,2,14102.14286,0,0,4500.0
2311,1162.85,4,6,4,66.76,2,18889.79592,0,0,4128.0
2312,755.38,7,2,3,67.34,2,15079.31034,0,0,3796.0
2313,1329.26,2,6,3,63.71,2,18458.0,0,0,0.0
2314,940.5,1,8,9,72.79,1,35483.80282,0,0,5928.0
2315,1047.46,4,5,4,64.86,2,12284.69388,0,0,4316.0
2316,1315.61,3,4,8,71.7,1,28690.0,0,0,9000.0
2317,1049.23,4,4,4,75.91,1,10504.32099,0,0,5564.0
2318,701.23,6,10,1,77.04,1,7681.034483,1,1,348.0
2319,1127.56,5,9,3,73.36,1,9919.285714,0,0,5424.0
2320,2416.64,3,9,8,50.66,3,26194.3662,0,0,2640.0
2321,1331.71,6,8,10,59.15,2,100000.0,0,0,18000.0
2322,1654.0,3,4,8,53.27,3,21379.12088,0,0,6000.0
2323,1498.69,5,2,10,61.87,2,29308.69565,0,0,6825.0
2324,1105.4,1,2,3,73.18,1,15350.0,0,0,0.0
2325,946.31,7,7,1,65.82,2,18236.2069,0,0,0.0
2326,908.45,3,5,6,78.92,1,19155.83333,0,0,5280.0
2327,1164.83,4,4,5,60.71,2,16993.6795,0,0,5160.584598
2328,1377.64,3,6,6,69.86,1,11250.54945,0,0,5250.0
2329,1529.95,5,5,6,66.09,2,13180.39216,0,0,4200.0
2330,763.95,7,10,2,71.35,1,14527.58621,0,0,4680.0
2331,1116.03,7,10,5,75.59,1,48086.2069,0,0,0.0
2332,1015.47,6,4,6,67.41,2,46619.64536,0,0,4960.605691
2333,842.37,4,2,5,72.85,1,10496.0,0,0,10972.0
2334,1197.68,4,7,7,67.03,2,15699.28571,0,0,7670.0
2335,1208.87,2,1,3,65.59,2,10584.0,0,0,3900.0
2336,809.26,7,4,2,77.21,1,24981.03448,0,0,0.0
2337,1656.38,3,8,6,63.09,2,7420.652174,0,0,15410.0
2338,1230.54,6,10,5,58.41,2,38831.03448,0,0,2628.0
2339,2026.02,2,9,6,57.16,2,28098.0,0,0,0.0
2340,742.44,1,10,6,78.12,1,24675.0,0,0,5700.0
2341,997.07,3,9,8,75.23,1,19609.28571,0,0,12900.0
2342,795.12,6,4,3,65.85,2,22815.51724,0,0,5328.0
2343,1251.05,6,4,5,58.96,2,33153.44828,0,0,7824.0
2344,1668.92,3,9,9,62.14,2,22646.66667,0,0,20400.0
2345,698.3,6,6,1,76.96,1,7822.413793,1,0,4524.0
2346,1240.93,6,10,8,69.63,1,54043.10345,0,0,9000.0
2347,647.29,7,9,3,76.49,1,22362.06897,0,0,5200.0
2348,1352.35,1,4,9,60.0,2,42583.0,0,0,4104.0
2349,1452.47,3,2,10,76.75,1,51274.28571,0,0,12000.0
2350,1082.92,5,2,7,68.93,1,29718.0,0,0,5460.0
2351,1218.82,2,1,3,66.16,2,16853.0,0,0,0.0
2352,1549.38,3,8,10,70.93,1,48334.80392,0,0,14400.0
2353,1400.69,3,2,6,70.44,1,14116.66667,0,0,6000.0
2354,943.74,6,10,1,73.58,1,6456.896552,0,1,5160.0
2355,1198.1,7,8,1,61.48,2,20306.89655,0,1,0.0
2356,998.13,3,8,4,73.31,1,4926.666667,0,0,9048.0
2357,1464.63,2,9,7,60.35,2,27163.0,0,0,7540.0
2358,1036.57,2,1,4,69.29,1,14120.0,0,0,5070.0
2359,1057.36,1,5,6,62.57,2,23658.0,0,0,7500.0
2360,1673.27,3,9,6,59.39,2,8061.728395,0,0,10454.0
2361,1089.25,7,9,5,51.19,3,45841.37931,0,0,0.0
2362,1269.05,2,9,9,68.97,1,52159.0,0,0,0.0
2363,1093.64,4,10,3,68.71,1,11748.33333,0,0,5460.0
2364,968.94,6,10,3,70.26,1,17794.82759,0,0,5940.0
2365,890.99,6,4,1,69.17,1,0.0,1,1,4160.0
2366,597.17,7,4,2,76.38,1,15586.2069,0,0,4410.0
2367,1442.38,2,1,2,68.31,2,14639.0,0,0,0.0
2368,953.4,5,4,3,79.72,1,19003.0,0,0,0.0
2369,1729.71,3,8,9,60.78,2,28599.45652,0,0,0.0
2370,837.49,1,9,6,80.35,1,15682.0,0,0,13200.0
2371,1491.93,4,8,4,32.67,4,17935.38779,0,0,9260.397527
2372,750.4,6,7,9,74.0,1,75860.34483,0,0,8928.0
2373,953.37,5,7,1,68.24,2,7053.230094,0,0,5240.769906
2374,1443.13,3,7,8,73.92,1,20734.23913,0,0,8316.0
2375,775.98,6,4,5,69.89,1,38656.89655,0,0,3380.0
2376,4361.47,2,4,7,16.87,5,24536.0,1,1,9000.0
2377,956.63,6,1,1,65.45,2,5101.724138,1,1,4992.0
2378,1324.07,2,1,3,62.01,2,16398.0,0,0,0.0
2379,2028.47,7,10,1,17.86,5,7750.0,1,1,6900.0
2380,1290.12,3,8,4,68.37,2,4390.0,0,0,14160.0
2381,1255.63,3,9,6,67.09,2,12227.14286,0,0,11400.0
2382,1219.66,4,10,5,71.88,1,14064.28571,0,0,6760.0
2383,1579.51,5,9,7,66.79,2,17294.60784,0,0,0.0
2384,852.85,7,4,3,70.32,1,25008.62069,0,0,3848.0
2385,1200.32,7,9,4,61.01,2,39663.7931,0,0,0.0
2386,919.36,5,2,8,75.02,1,23946.47887,0,0,5940.0
2387,697.49,6,5,6,76.45,1,40339.65517,0,0,6000.0
2388,1447.41,5,4,7,70.15,1,23909.85915,0,0,0.0
2389,1347.7,5,1,6,71.08,1,17141.5493,0,0,4400.0
2390,1993.07,3,10,6,55.33,2,14965.625,0,0,6864.0
2391,908.73,1,9,9,78.71,1,37637.0,0,0,12240.0
2392,1350.93,7,9,4,54.32,3,37541.03448,0,0,1.2
2393,1139.82,5,4,8,64.32,2,37083.0,0,0,7200.0
2394,785.52,2,9,1,71.62,1,598.3846154,0,0,5734.615385
2395,1038.26,1,2,9,76.18,1,42325.0,0,0,13980.0
2396,1039.19,5,2,9,71.41,1,35057.74648,0,0,0.0
2397,945.43,1,2,7,71.82,1,31630.0,0,0,4160.0
2398,798.0,7,9,3,74.74,1,17427.58621,0,0,4212.0
2399,1355.06,3,10,5,72.77,1,13280.8642,0,0,4764.0
2400,1079.34,7,5,2,67.59,2,12777.58621,0,0,4472.0
2401,1722.06,1,10,8,60.52,2,30824.0,0,0,10740.0
2402,1036.99,5,9,1,74.46,1,0.0,1,1,18537.44337
2403,1085.84,2,2,2,65.35,2,14395.0,0,0,0.0
2404,1123.26,5,9,7,69.36,1,30772.0,0,0,4400.0
2405,1290.65,6,2,1,42.55,3,0.0,1,1,6600.0
2406,1308.16,3,9,8,68.49,2,29328.80196,0,0,4714.677252
2407,723.56,7,2,2,69.01,1,15605.17241,0,0,4080.0
2408,1028.96,4,7,1,62.53,2,5928.205128,1,1,5200.0
2409,843.94,6,9,2,60.97,2,9574.137931,0,0,9600.0
2410,562.41,7,8,1,82.33,1,15158.62069,0,0,0.0
2411,2021.19,2,2,10,55.76,2,58840.67035,0,0,6579.329654
2412,878.62,7,5,3,70.95,1,28020.68966,0,0,0.0
2413,1320.93,3,7,6,65.37,2,21176.25552,0,0,1984.242276
2414,875.22,7,8,3,72.06,1,10598.27586,0,0,12896.0
2415,1153.17,3,2,4,71.27,1,13790.0,0,0,4200.0
2416,948.71,2,6,8,73.78,1,27849.0,0,0,5832.0
2417,1528.25,3,8,9,51.19,3,21605.0,0,0,18000.0
2418,749.35,7,2,5,77.72,1,27239.65517,0,0,5528.0
2419,1317.37,1,7,5,54.31,3,19718.0,0,0,7200.0
2420,1834.71,3,7,10,51.35,3,50101.66667,0,0,15600.0
2421,1435.81,1,4,9,69.75,1,37001.40845,0,0,0.0
2422,1556.79,3,4,6,68.23,2,11875.66372,0,0,4004.0
2423,1687.08,3,10,8,63.14,2,23135.18519,0,0,8640.0
2424,1515.57,3,8,10,68.77,1,100000.0,0,0,42000.0
2425,933.21,1,2,9,68.78,1,44215.0,0,0,7800.0
2426,1058.49,1,2,3,71.23,1,10243.0,0,0,6720.0
2427,1377.24,3,5,7,75.26,1,10625.89286,0,0,5160.0
2428,717.14,6,10,2,49.69,3,20404.32157,0,0,3210.493489
2429,1216.74,3,6,9,76.88,1,20502.45098,0,0,6600.0
2430,1128.59,4,6,3,67.01,2,15030.61224,0,0,3822.0
2431,806.2,2,6,4,73.68,1,16261.0,0,0,3744.0
2432,759.51,2,5,5,74.31,1,20832.0,0,0,3264.0
2433,1114.24,2,9,6,71.89,1,28959.0,0,0,0.0
2434,681.65,6,9,1,75.1,1,6922.413793,1,0,5408.0
2435,1321.69,1,4,4,63.77,2,19039.0,0,0,2750.0
2436,978.08,1,4,4,72.23,1,14565.0,0,0,5940.0
2437,1053.79,1,6,5,57.52,2,20440.0,0,0,6530.0
2438,1454.66,2,5,9,67.63,2,56632.0,0,0,0.0
2439,2302.63,1,2,10,74.95,1,78023.91304,0,0,0.0
2440,1247.83,1,2,5,63.97,2,21383.0,0,0,6000.0
2441,2035.43,3,6,10,62.34,2,47469.75309,0,0,13800.0
2442,969.36,7,7,7,64.03,2,50722.41379,0,0,10560.0
2443,1291.88,3,10,4,67.05,2,13167.5,0,0,7440.0
2444,1110.07,3,8,10,59.5,2,60423.33333,0,0,10800.0
2445,1032.89,3,8,10,70.18,1,59663.33333,0,0,0.0
2446,1056.77,3,5,7,77.67,1,17075.0,0,0,4200.0
2447,1924.68,2,7,3,61.42,2,18702.0,0,1,0.0
2448,1053.17,4,9,2,65.37,2,12366.66667,1,0,5160.0
2449,1227.75,7,2,3,45.82,3,15882.75862,0,0,5044.0
2450,634.22,6,10,1,79.93,1,10162.06897,1,0,4080.0
2451,1599.68,2,4,6,55.73,2,20946.47887,0,0,4524.0
2452,842.34,7,10,1,68.27,2,11926.86141,1,0,3733.420381
2453,1541.75,4,2,8,68.52,1,21457.0,0,0,20400.0
2454,1172.99,3,5,6,77.65,1,22177.5,0,0,5880.0
2455,1228.97,2,4,6,67.04,2,28900.72517,0,0,4523.274831
2456,1407.69,3,7,5,73.19,1,8863.571429,0,0,15000.0
