,serialanon,fpLIHCflg,fpLIHCqdt,fpLIHCgapEQ,fpLIHCgapUNEQ,HousingCosts,AHCIncomeEQ,AHCeqFactor,BHCeqFactor,FuelCosteqFactor,fpbasinc,fpfullinc,fuelexpn,wathcost,spahcost,litecost,cookcost,elecmop,gasmop,fpflgb,fpflgf,fpvuln,Unoc,FullincDeciles,EqAHCincDeciles,FPEERrating,FPEERband,sap12,EPC,gorEHS,Ongas,tenure4x,DWtype,DWage,FloorArea,CentralHeating,Mainfueltype,WallType,Loftins,boiler,hhcompx,emphrp3x,ethhrp2x,Ageyng,Ageold,hhsize,hhsick,CERTpriority,WFG_preApr11,WFG_postApr11,WFG_Sept12,ECO_AW,aagph1415
9049,15160023862,0,3,0,0,4416,23723.94366,1.42,1.33,1.07,39276,38104,1077.18,149.94,437.29,444.23,45.72,1,1,0,0,1,0,8,6,67.82,2,67.27,2,2,1,4,3,4,2,1,1,2,2,5,1,1,1,5,5,3,0,1,0,0,0,4,1059
9050,15160023863,0,3,0,0,15600,59756,1,1,1,75943,75356,842.43,206.29,288.62,285.07,62.45,1,88,0,0,0,0,10,10,56.71,2,55.85,2,8,1,1,5,2,1,2,2,3,3,-9,1,1,1,5,2,2,0,0,0,0,0,3,11022
9051,15160023870,0,3,0,0,7540,20186,1,1,1,28655,27726,1192.11,141.31,614.37,394.77,41.66,3,3,0,0,0,0,6,5,62.75,2,62.18,2,7,1,2,2,2,2,1,1,3,1,5,1,1,1,5,3,2,0,0,0,0,0,3,3119
9052,15160023877,0,2,0,0,5220,-4224.137931,0.58,0.67,0.82,3740,2770,608.31,90.07,356.04,128.24,33.96,1,1,1,1,1,0,1,1,79.29,1,71.69,1,9,1,4,3,9,2,1,1,1,2,5,7,3,2,6,5,1,0,0,0,0,0,4,361
9053,15160023879,0,2,0,0,4264,10496.15385,0.78,0.87,1,8187,12451,1131.71,133.54,507.28,447.36,43.53,3,3,1,0,1,0,2,2,70.15,1,69.66,1,2,1,4,1,7,3,1,1,2,2,5,4,2,2,2,2,2,0,1,0,0,0,2,484
9054,15160023886,0,3,0,0,0,15829.31034,0.58,0.67,0.82,9990,9181,717.09,39.59,344.17,300.4,32.93,1,1,0,0,1,0,1,4,73.75,1,73.12,1,4,1,1,3,6,2,1,1,2,2,5,7,1,1,6,5,1,0,1,0,0,0,1,2224
9055,15160023892,1,1,281.3627273,371.3988,5668,9617.647059,2.04,1.86,1.32,22097,25288,2002.8,400.57,681.76,826.42,94.05,2,88,0,0,1,0,5,2,58.18,2,57.76,2,7,0,3,5,7,4,2,2,1,1,-9,3,1,2,3,4,5,1,1,0,0,0,4,1002
9056,15160023898,0,3,0,0,10500,24609.34066,1.82,1.73,1.32,56984,55289,1521.76,103.1,501.76,861.86,55.04,1,1,0,0,1,0,9,6,77.43,1,77.11,1,4,1,1,4,9,5,1,1,2,2,5,3,1,1,2,4,5,0,0,0,0,0,3,1938
9057,15160023901,0,2,0,0,4992,13717,1,1,1,19733,18709,1046.51,56.21,487.45,462.88,39.97,1,1,0,0,1,0,4,3,66.76,2,66.21,2,2,1,4,3,4,2,1,1,4,2,5,2,1,1,6,6,2,1,1,0,0,0,4,507
9058,15160023903,0,2,0,0,3200,6256.896552,0.58,0.67,0.82,6229,6829,934.03,92.81,635.41,158.65,47.16,2,2,1,1,1,0,1,1,62.01,2,54.59,2,8,1,3,6,1,2,1,3,3,3,-9,7,3,1,6,5,1,0,1,0,0,0,4,2287
9059,15160023906,0,4,0,0,0,27435,1,1,1,28942,27435,1700.07,173.61,1033.58,443.45,49.43,1,88,0,0,1,1,6,7,28.54,4,28.25,4,7,0,1,3,2,4,1,3,3,2,1,2,3,1,6,5,2,0,1,0,0,0,3,1946
9060,15160023908,0,4,0,0,16680,22794,1,1,1,41103,39474,1361.69,119.8,799.56,402.68,39.65,1,1,0,0,0,0,8,6,55.08,2,54.62,2,9,1,2,3,3,3,1,1,3,2,5,5,1,1,5,3,2,0,0,0,0,0,3,1815
9061,15160023911,0,4,0,0,0,69961.41304,1.84,1.66,1.21,100000,100000,2490.56,221.03,1361.12,857.37,51.04,1,1,0,0,0,1,10,10,44.27,3,44.05,3,9,1,1,3,1,5,1,1,3,2,1,1,1,1,4,4,4,0,0,0,0,0,3,2397
9062,15160023925,0,2,0,0,12729.85528,4898.674799,1.4,1.4,1.21,20965,19588,1486.17,171.24,775.47,489.94,49.52,1,1,0,0,1,0,4,1,56.9,2,56.39,2,4,1,1,3,4,3,1,1,1,1,5,3,1,1,1,3,4,0,1,1,0,1,1,1994
9063,15160023931,0,2,0,0,6500,9838.586957,1.84,1.66,1.21,18288,24603,951.62,163.18,359.7,379.32,49.42,1,1,0,0,1,0,5,2,87.16,1,86.82,1,7,1,4,2,9,5,1,1,2,2,4,4,3,1,3,3,4,1,1,0,0,0,2,1566
9064,15160023938,0,4,0,0,3550.354918,22432.84865,1.42,1.33,1.07,36859,35405,1437.38,184.31,670.91,536.81,45.35,1,1,0,0,0,0,7,6,65.3,2,64.91,2,9,1,1,4,9,5,1,1,2,2,1,1,2,1,4,4,3,0,0,0,0,0,3,2805
9065,15160023941,0,2,0,0,5616,8062,1,1,1,8062,13678,936.45,130.62,346.3,416.5,43.03,3,3,1,0,1,0,2,1,73.66,1,73.11,1,8,1,3,5,6,2,1,1,1,3,5,5,3,1,5,5,2,1,1,0,0,0,4,925
9066,15160023945,0,3,0,0,10895,70591,1,1,1,82986,81486,1143.03,172.43,379.85,537.1,53.65,1,88,0,0,1,1,10,10,59.28,2,58.92,2,10,0,1,4,8,5,1,3,2,2,1,1,1,1,5,3,2,1,0,0,0,0,3,4165
9067,15160023959,0,3,0,0,5500,14960.83333,1.2,1.2,1.07,22213,23453,1290.67,142.93,670.96,432.88,43.9,1,1,0,0,1,0,5,3,56.04,2,55.51,2,7,1,4,1,5,2,1,1,3,1,4,4,1,1,2,2,3,0,1,0,0,0,2,271
9068,15160023960,0,4,0,0,4450,20345,1,1,1,21216,24795,1570.11,67.95,971,492.3,38.86,1,1,0,0,1,0,5,5,49.7,3,49.21,3,6,1,3,3,4,3,1,1,3,2,3,1,3,1,5,3,2,1,1,0,0,0,4,571
9069,15160023963,0,3,0,0,0,40126,1,1,1,41930,40126,1201.7,172.54,442.89,524.63,61.64,1,88,0,0,1,1,8,9,68.55,1,68.15,2,5,0,1,4,9,4,1,2,2,2,1,2,3,1,6,5,2,1,0,0,0,0,3,2012
9070,15160023969,0,4,0,0,3848,14446.55172,0.58,0.67,0.82,8379,12227,1175.77,207.05,655.04,270.19,43.49,1,88,1,0,1,0,2,3,52.84,3,52.27,3,1,0,3,5,6,2,1,3,4,1,-9,7,3,1,6,5,1,0,1,0,0,0,4,307
9071,15160023977,0,2,0,0,4931.6176,11191.98533,1.2,1.2,1.07,13835,18362,782.03,142.47,205.67,389.99,43.9,1,1,0,0,1,0,3,2,77.84,1,77.25,1,7,1,3,5,6,2,1,1,2,2,5,4,3,2,2,3,3,1,1,0,0,0,2,337
9072,15160023982,0,3,0,0,5424,16618,1,1,1,23207,22042,830.42,113.35,278.73,400.25,38.09,1,1,0,0,0,0,4,4,77.38,1,76.9,1,5,1,1,3,9,3,1,1,5,2,5,1,3,1,5,2,2,0,0,0,0,0,3,2578
9073,15160023983,0,3,0,0,1326,16853.44828,0.58,0.67,0.82,10672,11101,729.67,113.57,442.64,136.6,36.86,2,2,0,0,1,0,1,4,74.39,1,65.47,2,6,1,3,5,4,1,1,1,3,2,3,7,3,1,6,5,1,0,1,0,0,0,2,5692
9074,15160023984,0,3,0,0,5304,14183.67347,0.98,1.07,1.07,20345,19204,1042.45,134.45,323.37,539.28,45.35,1,1,0,0,1,0,4,3,77.9,1,77.5,1,9,1,1,3,9,4,1,1,2,2,4,4,1,1,2,3,3,0,1,1,0,0,1,1834
9075,15160023989,0,3,0,0,0,28615,1,1,1,29853,28615,755.94,99.76,356.51,261.28,38.39,1,1,0,0,1,0,6,7,75.32,1,74.7,1,7,1,1,1,9,2,1,1,2,2,1,2,3,1,6,6,2,1,1,0,0,0,3,2230
9076,15160023994,0,2,0,0,4536,10652.14286,1.4,1.4,1.21,15946,19449,1435.44,104.95,690.25,585.42,54.82,3,3,0,0,1,0,4,2,71.22,1,65.14,2,4,1,2,1,4,3,1,1,4,2,5,3,2,1,1,3,4,1,1,1,1,1,1,1054
9077,15160023998,0,2,0,0,5044,6406,1,1,1,8320,11450,1162.92,141.37,518.96,460.93,41.66,3,3,1,1,1,0,1,1,69.28,1,68.8,1,7,1,3,2,5,3,1,1,2,2,4,1,2,1,5,4,2,1,1,0,0,0,2,506
9078,15160024000,0,3,0,0,4412.481443,25538.76546,1.2,1.2,1.07,36352,35059,1206.26,191.93,503.93,465.05,45.35,1,1,0,0,1,0,7,7,64.73,2,64.25,2,9,1,1,3,8,3,1,1,2,1,1,3,1,1,1,3,3,0,0,0,0,0,3,2989
9079,15160024007,0,4,0,0,0,35411,1,1,1,37834,35411,1410.99,144.11,607.45,619.78,39.65,1,1,0,0,1,1,7,8,73.92,1,73.68,1,9,1,1,4,9,5,1,1,2,2,4,2,3,1,7,6,2,1,1,0,0,0,3,4140
9080,15160024015,0,2,0,0,4680,13415,1,1,1,13717,18095,970.7,133.25,453.49,340.47,43.49,2,2,0,0,1,0,3,3,80.99,1,75.4,1,2,1,4,2,6,4,1,1,4,2,5,5,3,1,5,4,2,1,1,0,0,0,2,626
9081,15160024016,0,2,0,0,7800,7403.571429,1.4,1.4,1.21,19405,18165,1386.26,146.81,543.35,644.63,51.47,1,1,0,0,1,0,3,1,59.79,2,59.25,2,2,1,2,3,4,2,1,1,2,2,1,3,1,1,2,2,4,0,1,1,0,0,3,1528
9082,15160024019,1,1,134.7161682,144.1463,8400,10679.59184,0.98,1.07,1.07,11666,18866,1466.57,230.4,643.58,515.77,76.82,3,88,1,0,1,0,4,2,56.85,2,56.27,2,7,0,2,1,9,2,2,2,1,1,-9,4,3,1,1,2,3,0,1,1,0,1,1,2222
9083,15160024021,0,4,0,0,0,49580.28169,1.42,1.33,1.07,72237,70404,3661.8,74.71,2501.05,1039.48,46.56,1,1,0,0,1,1,10,10,38.18,4,38.04,4,10,1,1,4,1,5,1,1,3,1,5,2,1,1,5,5,3,1,1,0,0,0,3,1770
9084,15160024030,0,3,0,0,8940,19745.83333,1.2,1.2,1.07,33967,32635,1081.08,177.85,422.31,437.36,43.56,1,1,0,0,1,0,7,5,66.07,2,65.53,2,5,1,2,3,8,2,1,1,1,2,1,3,1,1,1,2,3,0,0,0,0,0,3,2078
9085,15160024043,0,4,0,0,4848,20586,1,1,1,26494,25434,1795.76,185.37,1162.75,406.55,41.09,2,2,0,0,1,0,5,5,39.18,3,38.76,3,5,1,4,2,5,3,3,2,2,2,-9,5,1,1,5,5,2,0,0,0,0,0,4,1155
9086,15160024064,1,1,154.14,154.14,4320,13920,1,1,1,14544,18240,1390.05,129.38,735.06,482.99,42.62,3,3,0,0,1,0,3,3,66.86,2,66.41,2,1,1,3,3,4,3,1,1,2,2,5,2,3,1,6,5,2,1,1,0,0,0,4,467
9087,15160024074,0,4,0,0,0,16343.10345,0.58,0.67,0.82,9520,9479,1043.61,51.32,536.53,418.28,37.48,2,2,1,1,1,0,1,4,64.56,2,64.01,2,10,1,1,3,5,2,1,1,2,1,3,7,3,1,7,6,1,0,1,1,0,0,3,3698
9088,15160024083,0,3,0,0,7500,35856.89655,0.58,0.67,0.82,29337,28297,814.28,88.31,327.84,365.2,32.93,1,1,0,0,0,1,6,8,78.11,1,77.73,1,4,1,2,2,9,5,1,1,2,2,5,6,1,1,5,3,1,0,0,0,0,0,3,3361
9089,15160024084,0,4,0,0,10740,24151,1,1,1,36467,34891,1520.11,261.43,783.81,432.25,42.62,2,2,0,0,0,0,7,6,51.92,3,51.42,3,9,1,2,3,5,3,1,1,1,1,2,1,1,1,5,3,2,0,0,0,0,0,3,1408
9090,15160024086,0,4,0,0,0,34892,1,1,1,36690,34892,1646.73,122.21,934.41,551.65,38.46,1,1,0,0,1,1,7,8,53.1,3,52.74,3,4,1,1,4,8,5,1,1,2,2,1,2,3,1,6,5,2,0,0,0,0,0,3,2244
9091,15160024088,0,3,0,0,0,47339.65517,0.58,0.67,0.82,28620,27457,974.08,106.89,482.72,350.51,33.96,1,1,0,0,1,1,6,10,64.84,2,64.41,2,9,1,1,2,6,4,1,1,1,1,3,7,1,1,6,5,1,0,0,0,0,0,3,3601
9092,15160024098,0,4,0,0,0,27817.24138,0.58,0.67,0.82,17509,16134,1105.32,103.95,590.42,376.09,34.86,1,1,0,0,1,1,3,7,63.5,2,63.1,2,10,1,1,4,8,4,1,1,1,2,4,7,3,1,7,6,1,0,1,0,0,0,3,4164
9093,15160024103,0,3,0,0,4628,14368,1,1,1,19958,18996,925.92,151.91,402.15,332.47,39.39,1,1,0,0,0,0,4,3,63.99,2,63.37,2,8,1,3,5,6,2,1,1,3,2,3,1,1,2,5,2,2,0,0,0,0,0,4,605
9094,15160024106,0,3,0,0,3900,16260.34483,0.58,0.67,0.82,12625,13331,835.66,144.46,351.41,286.96,52.83,1,88,0,0,1,0,2,4,70.59,1,69.98,1,5,0,4,5,8,2,2,2,1,2,-9,7,3,1,6,5,1,0,1,0,0,0,4,1084
9095,15160024111,0,4,0,0,4440,31167.24138,0.58,0.67,0.82,23479,22517,1492.37,237.67,815.86,403.98,34.86,1,1,0,0,0,1,5,8,42.04,3,41.67,3,10,1,1,3,4,4,1,1,1,2,2,6,1,1,5,2,1,0,0,0,0,0,3,3619
9096,15160024116,0,2,0,0,3848,9807.142857,1.4,1.4,1.21,13837,17578,1103.48,194.27,385.54,467.64,56.03,3,3,0,0,1,0,3,2,67.96,2,67.29,2,2,1,4,2,3,1,1,1,3,2,5,3,2,2,1,3,4,0,1,0,0,0,2,890
9097,15160024121,1,1,123.8283178,132.4963,7253.3188,7382.327755,0.98,1.07,1.07,14488,14488,1454.92,189.78,850.37,368.18,46.59,1,3,1,1,1,0,2,1,62.28,2,56.34,2,8,1,3,1,6,3,1,1,1,1,3,4,1,2,1,2,3,0,1,0,0,0,2,2259
9098,15160024123,0,3,0,0,7248,20293.10345,0.58,0.67,0.82,19883,19018,615.8,40.59,206.58,334.67,33.96,1,1,0,0,0,0,4,5,80.3,1,79.74,1,9,1,1,5,9,2,1,1,2,2,5,6,1,1,5,2,1,0,0,0,0,0,3,7495
9099,15160024124,0,4,0,0,0,16820.42254,1.42,1.33,1.07,23885,23885,1601.23,275.56,795.75,482.93,46.99,2,88,0,0,0,0,5,4,47.08,3,46.53,3,5,1,2,2,4,2,1,1,3,2,1,5,1,2,5,4,3,0,0,0,0,0,3,1662
9100,15160024128,0,3,0,0,4800,18779.48718,0.78,0.87,1,14648,19448,1077.17,70.8,472.15,491.63,42.59,3,3,0,0,1,0,4,5,69.82,1,69.27,1,4,1,4,5,6,2,1,1,1,2,3,4,3,1,1,1,2,0,1,0,0,0,2,1212
9101,15160024131,0,2,0,0,3640,11287.93103,0.58,0.67,0.82,11220,10187,940.35,336.71,278.86,288.05,36.73,2,2,0,0,0,0,1,2,61.04,2,60.37,2,8,1,2,5,6,1,1,1,2,3,1,6,1,1,5,3,1,0,0,0,0,0,3,835
9102,15160024139,0,2,0,0,10618,10558.02469,1.62,1.53,1.21,21342,27722,832.03,233.87,51.63,468.52,78.01,1,88,0,0,1,0,6,2,81.55,1,80.86,1,7,0,2,5,9,1,2,2,2,3,-9,3,1,1,2,3,4,0,1,1,0,0,1,1002
9103,15160024141,0,4,0,0,0,15236,1,1,1,16210,15236,1418.42,132.39,759.17,483.81,43.05,2,2,0,0,1,0,3,3,65.34,2,64.91,2,6,1,1,3,4,4,1,1,4,2,5,2,3,1,7,6,2,1,1,0,0,0,3,3234
9104,15160024143,0,3,0,0,4316,21593.10345,0.58,0.67,0.82,12524,16840,884.56,94.69,538.99,214.11,36.77,2,2,0,0,1,1,3,5,74.22,1,68.57,1,4,1,3,3,5,3,1,1,2,2,5,7,3,1,6,5,1,0,1,0,0,0,2,454
9105,15160024166,0,2,0,0,4732,10922.44898,0.98,1.07,1.07,11666,15436,1204.5,172.21,553.25,429.93,49.11,2,2,1,0,1,0,3,2,75.18,1,69.59,1,4,1,3,3,4,4,1,1,2,2,5,4,2,1,1,2,3,1,1,0,0,0,2,293
9106,15160024168,0,3,0,0,3180,32005,1.4,1.4,1.21,49257,47987,1158.74,198.06,411.92,499.34,49.42,1,1,0,0,1,0,9,8,70.51,1,70.02,1,7,1,1,1,8,3,1,1,2,1,3,3,1,1,1,3,4,1,0,0,0,0,3,1082
9107,15160024177,0,3,0,0,3874.64,27397.17241,0.58,0.67,0.82,17965,19765,827.69,74.66,520.56,190.1,42.37,1,88,0,0,1,1,4,7,73.55,1,67.85,2,7,0,3,3,4,3,1,3,2,2,-9,7,3,1,7,6,1,0,1,0,0,0,4,856
9108,15160024184,0,3,0,0,7200,25283.57143,1.4,1.4,1.21,43810,42597,1467.43,92.64,628.87,694.45,51.47,1,1,0,0,1,0,8,7,61.3,2,60.82,2,2,1,1,3,5,3,1,1,2,2,5,3,1,1,1,2,4,0,0,0,0,0,3,7031
9109,15160024189,0,4,0,0,18000,30325.83333,1.2,1.2,1.07,56626,54391,1421.29,73.59,614.71,689.09,43.9,1,1,0,0,1,1,9,8,66.44,2,66.11,2,7,1,1,4,6,5,1,1,2,2,5,3,1,1,1,3,3,0,0,0,0,0,3,1841
9110,15160024192,0,4,0,0,4784,14735,1.2,1.2,1.07,22062,22466,1605.14,184.34,919.38,454.43,46.99,2,2,0,0,1,0,5,3,49.54,3,48.97,3,5,1,4,3,5,2,1,1,3,1,4,3,1,2,1,3,3,0,1,0,0,0,2,865
9111,15160024199,0,4,0,0,6600,47329,1,1,1,54602,53929,1355.38,60.54,808.95,447.03,38.86,1,1,0,0,0,0,9,10,53.62,3,53.11,3,6,1,2,1,2,3,1,1,3,1,5,1,1,1,5,3,2,0,0,0,0,0,3,1954
9112,15160024201,1,1,389.0156198,470.7089,22594.41496,10085.41788,1.4,1.4,1.21,38706,36714,1966.16,162.54,1005.83,746.75,51.04,1,1,0,0,1,0,7,2,67.65,2,67.39,2,9,1,1,4,4,5,1,1,1,2,4,3,1,1,3,3,4,0,0,0,0,0,3,1996
9113,15160024204,0,3,0,0,2520,57266,1,1,1,60784,59786,1165.73,60.76,593.13,472.98,38.86,1,1,0,0,0,0,10,10,64.69,2,64.22,2,6,1,2,3,5,3,1,1,2,2,5,1,1,1,5,2,2,0,0,0,0,0,3,1409
9114,15160024207,0,3,0,0,3500,28720.68966,0.58,0.67,0.82,16658,20158,713.79,89.84,276.92,311.15,35.88,2,1,0,0,0,0,4,7,75.91,1,75.3,1,2,1,3,5,6,2,1,1,2,2,5,6,3,1,5,3,1,0,1,0,0,0,2,341
9115,15160024209,1,1,254.83,254.83,0,7804,1,1,1,9646,7804,1490.74,155.91,698.45,583.33,53.05,1,88,1,1,1,1,1,1,53.09,3,52.83,3,2,0,1,3,1,5,1,3,2,2,1,2,3,1,6,6,2,0,1,1,0,0,3,2298
9116,15160024211,0,3,0,0,6120,16969.01408,1.42,1.33,1.07,31524,30216,1279,184.44,494.76,550.82,48.98,3,3,0,0,1,0,6,4,68.76,1,68.31,2,9,1,3,1,5,3,1,1,4,1,4,1,1,1,5,5,3,1,1,0,0,0,4,642
9117,15160024217,0,4,0,0,14400,53484.16667,1.2,1.2,1.07,80021,78581,1934.54,137.94,1031.78,720.55,44.27,1,1,0,0,1,1,10,10,63.83,2,63.59,2,1,1,1,2,3,5,1,1,1,2,5,3,1,1,1,3,3,0,0,0,0,0,3,2879
9118,15160024223,0,4,0,0,0,47429.57746,1.42,1.33,1.07,69734,67350,1956.92,309.41,988.44,613.72,45.35,1,1,0,0,1,1,10,10,46.46,3,46.14,3,9,1,1,4,5,5,1,1,1,1,1,1,3,1,6,6,3,0,0,0,0,0,3,3713
9119,15160024229,1,1,743.894878,609.9938,4800,10548.27586,0.58,0.67,0.82,6760,10918,1623.44,143.48,1197.84,232.77,49.35,3,88,1,1,1,0,1,2,14.84,5,14.41,5,10,0,2,4,6,1,3,3,3,1,-9,6,1,1,5,3,1,1,1,0,0,0,3,1111
9120,15160024230,0,3,0,0,6110,15276,1,1,1,15276,21386,704.15,116.91,257.6,280.21,49.43,1,1,0,0,1,0,4,3,74.71,1,74.01,1,7,0,4,5,7,1,1,3,2,3,-9,1,1,1,5,4,2,1,1,0,0,0,2,494
9121,15160024233,0,3,0,0,5400,26810,1.2,1.2,1.07,39054,37572,1022.63,137.34,410.57,431.16,43.56,1,1,0,0,1,0,8,7,67.21,2,66.65,2,5,1,2,4,6,2,1,1,2,2,4,3,1,1,1,2,3,0,0,0,0,0,3,1082
