,serialanon,fpLIHCflg,fpLIHCqdt,fpLIHCgapEQ,fpLIHCgapUNEQ,HousingCosts,AHCIncomeEQ,FuelCosteqFactor,fpbasinc,fpfullinc,fuelexpn,wathcost,spahcost,litecost,cookcost,elecmop,gasmop,fpflgb,fpflgf,fpvuln,Unoc,FullincDeciles,EqAHCincDeciles,FPEERrating,FPEERband,sap12,EPC,gorehs,Ongas,tenure4x,DWtype,DWage,FloorArea,CentralHeating,Mainfueltype,WallType,Loftins,boiler,hhcompx,emphrp3x,ethhrp2x,Ageyng,Ageold,hhsize,hhsick,HTHG,WHDBroad,ECO_AW,aagph1718
108,17180000401,0,3,0,0,22200,88096.55172,0.82,74251,73296,643.27,90.38,206.45,312.19,34.25,1,1,0,0,0,0,10,10,78.36,1,78.36,1,8,1,2,5,9,2,1,1,2,3,4,6,1,2,5,3,1,0,0,0,3,1075
109,17180000405,0,2,0,0,5200,12108,1,17866,17308,994.04,100.3,452.04,402.16,39.54,1,1,0,0,1,0,3,2,67.01,2,66.42,2,2,1,4,5,4,2,1,1,1,2,5,2,3,1,7,6,2,0,0,0,4,467
110,17180000406,0,2,0,0,6708,8868.478261,1.21,24540,23026,1191.68,173.18,377.95,589.05,51.5,1,1,0,0,1,0,4,1,70.32,1,71.13,1,8,1,3,2,6,3,1,1,2,1,4,1,1,2,4,4,4,1,0,0,2,725
111,17180000413,0,3,0,0,5512,20024.13793,0.82,11926,17126,704.48,78.57,423.02,169.84,33.05,1,1,0,0,1,0,3,5,74.71,1,69.27,1,6,1,4,1,5,2,1,1,2,2,5,7,3,1,7,6,1,1,0,1,4,707
112,17180000439,0,3,0,0,0,32655.17241,0.82,19866,18940,851.29,75.24,558.36,185.02,32.67,1,1,0,0,1,1,3,8,58.71,2,52.14,3,4,1,1,2,4,3,1,1,3,3,5,7,3,1,6,5,1,1,1,1,1,2867
113,17180000450,0,2,0,0,4550,13574.13793,0.82,13534,12423,950.1,121.95,664.31,130.68,33.16,3,3,0,0,0,1,2,3,56.96,2,56.96,2,7,1,4,3,5,3,1,1,3,1,2,6,1,1,5,4,1,0,0,0,4,436
114,17180000452,0,3,0,0,0,23620.68966,0.82,13700,13700,870.12,189.39,454.96,189.29,36.48,2,2,0,0,1,0,2,6,67.89,2,62.17,2,7,1,1,3,6,2,1,1,2,2,1,7,3,1,7,6,1,1,0,1,3,4209
115,17180000454,0,3,0,0,3544.5,24323.27586,0.82,18445,17652,808.65,34.79,432.45,308.74,32.67,1,1,0,0,1,0,3,6,61.73,2,62.91,2,4,1,3,3,5,1,1,1,2,1,5,7,3,1,6,5,1,1,0,0,4,368
116,17180000460,0,3,0,0,4200,34321,1,40051,38521,773.21,107.72,214.68,410.91,39.9,1,1,0,0,0,0,7,8,78.57,1,78.57,1,9,1,1,3,9,3,1,1,2,2,4,1,1,1,5,2,2,0,0,0,3,1199
117,17180000470,0,4,0,0,24000,39630,1.21,81963,79482,1850.18,81.01,995.27,700.21,73.69,1,88,0,0,1,1,10,9,47.36,3,42.45,3,10,0,1,3,3,5,1,3,3,2,1,3,1,1,2,3,4,0,0,0,3,2058
118,17180000473,0,3,0,0,5700,23860,1,30523,29560,1047.09,49.75,456.2,502.54,38.6,1,1,0,0,0,0,6,6,67.33,2,66.99,2,6,1,1,2,5,3,1,1,1,2,5,1,1,1,4,1,2,0,0,0,3,6588
119,17180000475,0,3,0,0,16680,25638.73239,1.07,54310,53087,811.82,147.13,175.39,445.31,43.99,3,3,0,0,0,0,9,6,74.82,1,74.82,1,8,1,2,5,9,1,1,1,2,3,5,1,1,1,4,2,3,0,0,0,3,1447
120,17180000478,0,4,0,0,0,40582,1,43134,40582,1804.19,227.68,901.17,636.63,38.71,1,1,0,0,1,1,8,9,56.33,2,56.33,2,1,1,1,4,8,5,1,1,2,2,1,2,3,1,7,6,2,0,0,0,3,2028
121,17180000480,0,3,0,0,0,29944.82759,0.82,18570,17368,785.28,59.77,385.01,307.45,33.05,1,1,0,0,1,1,3,7,67.21,2,68.05,2,6,1,1,4,6,3,1,1,2,1,5,7,3,1,7,6,1,1,0,0,3,2822
122,17180000492,0,3,0,0,4650,26634.48276,0.82,15569,20098,579.94,81.23,174.28,289.12,35.31,1,1,0,0,1,0,4,6,77.68,1,77.68,1,10,1,4,5,9,1,1,1,2,3,5,6,3,1,5,4,1,1,0,1,2,627
123,17180000494,0,4,0,0,3240,66002.5,1.07,84786,82443,2762.06,225.03,1643.32,833.32,60.39,1,88,0,0,1,1,10,10,25.26,4,22.96,4,7,0,1,1,2,5,1,3,3,2,1,3,1,1,2,4,3,0,0,0,3,2478
124,17180000495,0,2,0,0,6000,9831.034483,0.82,6500,11702,721.61,76.43,300.8,311.65,32.73,3,3,1,0,1,0,1,2,72.77,1,72.77,1,5,1,4,5,8,2,1,1,1,2,5,6,2,1,4,1,1,1,0,1,4,1017
125,17180000496,1,1,317.4182987,260.2830049,0,15415.51724,0.82,9904,8941,1482.39,266.08,691.79,487.61,36.91,2,2,1,1,1,1,1,3,46.3,3,47.6,3,6,1,1,3,6,4,1,1,2,2,1,7,3,1,7,6,1,1,0,1,3,4799
126,17180000501,0,3,0,0,4032,26170.79208,1.32,57860,56897,1551.9,230.18,518.06,742.26,61.4,3,3,0,0,1,0,9,6,65.57,2,66.9,2,6,1,3,3,5,3,1,1,2,2,3,3,1,2,2,3,5,0,0,0,4,527
127,17180000506,0,2,0,0,4754.9178,6700.0685,1.07,13903,12795,1039.63,124.17,341.87,529.6,43.99,3,3,0,0,1,0,2,1,68.83,1,69.67,1,8,1,4,5,5,3,1,1,2,1,5,4,1,2,3,3,3,0,0,0,2,810
128,17180000512,0,3,0,0,6500,28168.96552,0.82,17878,22838,873.9,110.68,416.2,314.35,32.67,1,1,0,0,1,0,4,7,64.05,2,64.05,2,4,1,4,2,9,2,1,1,1,2,4,7,3,1,7,6,1,1,0,0,4,824
129,17180000515,0,4,0,0,0,32966,1,34588,32966,1626.95,135.84,778.59,659.68,52.84,1,88,0,0,1,1,7,8,61.85,2,62.82,2,7,0,1,4,6,5,1,3,2,2,4,2,3,1,6,5,2,1,0,0,3,2861
130,17180000517,0,4,0,0,6812,21239.43662,1.07,38242,36972,1346.84,152.51,544.88,604.18,45.27,3,3,0,0,0,0,7,5,63.56,2,63.56,2,9,1,4,1,9,4,1,1,2,2,1,1,1,1,4,3,3,0,0,0,4,697
131,17180000523,0,4,0,0,3600,70193.10345,0.82,46188,44312,1799.81,95.36,1182.04,489.47,32.94,1,1,0,0,1,1,8,10,54.83,2,53.2,3,7,1,1,3,1,5,1,1,3,2,4,7,1,1,6,5,1,1,0,0,3,1586
132,17180000529,0,4,0,0,0,21786.2069,0.82,12636,12636,1009.46,87.11,570.71,317.5,34.14,3,2,0,0,1,0,2,5,65.43,2,65.24,2,4,1,4,2,2,2,1,1,4,2,5,6,3,1,5,4,1,1,0,1,2,829
133,17180000531,0,4,0,0,0,30377.17391,1.21,57167,55894,1978.16,160.42,1072.01,694.23,51.5,1,1,0,0,1,0,9,7,43.96,3,40.47,3,8,1,1,1,2,5,1,1,3,2,5,2,3,1,5,5,4,0,0,0,3,3830
134,17180000537,0,2,0,0,7800,13665.38462,1,13400,18459,1179.44,100.03,586.81,454.63,37.97,1,1,0,0,1,0,3,3,67.09,2,67.09,2,5,1,2,1,8,4,1,1,1,2,5,4,2,1,2,2,2,1,1,1,1,805
135,17180000542,0,3,0,0,5876,17530.55556,1.32,32074,37431,1494.16,190.17,530.85,710.29,62.85,1,1,0,0,1,0,7,4,63.19,2,64.52,2,9,1,3,3,5,3,1,1,2,1,4,3,1,2,1,3,5,1,0,0,2,683
136,17180000546,0,4,0,0,0,66545,1,68390,66545,1343.79,159.83,587.89,557.6,38.47,1,1,0,0,1,1,10,10,64.57,2,64.57,2,7,1,1,4,8,5,1,1,1,2,1,2,3,1,6,5,2,0,0,0,3,1469
137,17180000547,1,1,5.175365854,5.175365854,4000,12949,1,12949,16949,1186.59,56.95,790.3,301.37,37.97,1,1,0,0,1,0,3,2,56.21,2,50.18,3,5,1,3,4,5,2,1,1,2,3,5,2,3,1,7,6,2,1,0,1,4,693
138,17180000549,0,4,0,0,0,36939.65517,0.82,22831,21425,1007.23,116.98,452.1,403.98,34.17,1,1,0,0,1,1,4,8,66.86,2,66.86,2,9,1,1,4,7,5,1,1,2,1,1,7,3,1,7,6,1,0,0,0,3,1772
139,17180000552,0,3,0,0,2600,15044,1,15044,17644,791.97,111.65,363.68,275.84,40.8,3,3,0,0,1,0,3,3,74.12,1,67.73,2,10,1,3,2,6,1,1,1,2,2,5,2,3,1,6,5,2,1,0,1,4,530
140,17180000556,0,3,0,0,7500,16545,1.07,28317,27354,1226.95,72.34,527.36,583.1,44.15,1,1,0,0,1,0,5,4,62.51,2,63.28,2,6,1,2,2,5,3,1,1,2,1,3,3,1,1,1,1,3,0,0,0,3,1179
141,17180000575,0,4,0,0,7200,46838,1,55283,54038,1572.53,252.91,832.97,446.75,39.9,1,1,0,0,0,0,9,9,42.64,3,40.52,3,9,1,1,2,2,3,1,1,3,1,1,1,1,1,5,3,2,0,0,0,3,2824
142,17180000583,1,1,295.7253659,295.7253659,4780,2352,1,3867,7132,1477.14,96.86,957.93,378.62,43.73,2,2,1,1,1,0,1,1,62.71,2,56.17,2,2,1,2,2,3,4,3,1,3,2,-9,5,2,1,5,5,2,0,1,1,3,1979
143,17180000596,0,4,0,0,4800,41882.39437,1.07,66310,64273,1272.8,163.52,412.68,652.6,44,1,1,0,0,0,1,10,9,72.1,1,72.1,1,7,1,1,4,9,5,1,1,2,1,4,1,1,1,4,4,3,0,0,0,3,1415
144,17180000597,0,3,0,0,4641,15082.5,1.32,29208,28773,1429,93.16,514.01,765.23,56.6,1,1,0,0,1,0,6,3,61.14,2,62.06,2,2,1,3,3,4,3,1,1,2,3,5,3,1,1,2,3,5,1,0,0,4,441
145,17180000599,0,2,0,0,4080,6589.655172,0.82,8759,7902,535.96,33.48,289.3,180.51,32.67,1,1,0,0,1,0,1,1,75.2,1,67.08,2,4,1,3,2,5,1,1,1,2,2,5,7,1,1,6,5,1,1,0,1,4,399
146,17180000600,0,2,0,0,4056,10766,1,11804,14822,1109.84,98.47,526.04,447.1,38.23,3,3,0,0,1,0,2,2,65.07,2,63.49,2,5,1,2,2,3,3,1,1,3,1,5,1,2,1,5,4,2,1,1,1,1,1463
147,17180000611,1,1,199.7926829,163.83,0,13617.24138,0.82,9198,7898,1132.59,79.6,562.29,456.84,33.86,1,1,1,1,1,1,1,3,73.88,1,73.61,1,2,1,1,2,1,5,1,1,4,2,5,7,3,1,6,5,1,1,1,1,1,3483
148,17180000617,0,3,0,0,0,29895,1,31324,29895,832.38,127.82,252.56,412.1,39.9,1,1,0,0,1,0,6,7,69.18,1,69.18,1,9,1,1,2,9,2,1,1,2,2,4,2,3,1,6,5,2,0,0,0,3,1488
149,17180000619,0,4,0,0,13000,28224.33628,1.32,78888,76787,3750.05,633.66,2100.48,939.31,76.6,3,88,0,0,1,0,10,7,39.64,3,39.63,3,6,0,1,4,8,5,1,3,1,1,2,2,3,1,5,5,5,0,0,1,3,6962
150,17180000621,1,1,194.2302257,207.8263415,5304,9097.887324,1.07,12919,18223,1471.94,65.34,653.44,708,45.16,3,3,1,0,1,0,3,1,63.71,2,65.85,2,2,1,4,4,6,4,1,1,2,2,5,2,3,1,4,5,3,1,0,1,4,393
151,17180000622,0,3,0,0,0,21025.86207,0.82,12946,12195,755.85,82.82,369.67,270.69,32.67,1,1,0,0,1,0,2,5,66.03,2,67.06,2,4,1,1,5,5,1,1,1,2,3,5,7,3,1,6,5,1,0,0,1,3,1551
152,17180000623,0,3,0,0,6968,21279.28571,1.21,37894,36759,1343.05,147.09,523.61,622.84,49.51,3,3,0,0,1,0,7,5,64.26,2,62.25,2,8,1,4,2,3,4,1,1,3,2,5,4,1,2,2,4,4,1,0,0,4,836
153,17180000626,0,4,0,0,0,41388,1,42556,41388,1420.86,128.96,793.11,459.25,39.54,1,1,0,0,1,0,8,9,56.86,2,58.6,2,2,1,1,3,4,3,1,1,2,1,3,2,3,1,6,5,2,1,0,0,3,3693
154,17180000632,0,4,0,0,8484,26730,1,36513,35214,1291.28,109.78,672.29,471.06,38.15,1,1,0,0,1,0,7,6,61.11,2,62.44,2,4,1,1,3,5,3,1,1,2,1,5,2,1,1,6,5,2,1,0,0,3,2538
155,17180000637,0,3,0,0,6396,33684,1,33684,40080,783.13,118.61,168.56,451.99,43.97,2,2,0,0,1,0,8,8,80.15,1,80.15,1,8,1,4,5,9,2,1,1,2,3,5,5,3,2,5,5,2,1,0,1,4,963
156,17180000638,0,3,0,0,4176,15260.34483,0.82,8967,13027,668.23,91.6,242.07,301.48,33.08,3,3,0,0,1,0,2,3,77.02,1,77.02,1,4,1,4,5,8,2,1,1,2,2,3,6,3,1,5,4,1,1,0,1,2,686
157,17180000648,1,1,619.6653659,619.6653659,5450,12919,1,12919,18369,1801.08,262.61,894.17,579.89,64.41,1,1,1,0,1,0,3,2,47.6,3,47.6,3,4,0,4,5,6,2,2,2,4,1,-9,2,3,1,6,6,2,0,0,1,2,437
158,17180000652,0,4,0,0,0,19545,1,22220,19545,1370.78,123.41,663.14,545.76,38.47,1,1,0,0,1,1,4,4,63.29,2,63.29,2,7,1,1,4,9,5,1,1,2,2,1,2,3,1,7,6,2,0,0,0,3,6357
159,17180000654,0,3,0,0,3540,15928.20513,1,16866,15964,1048.53,101.46,451.24,456.88,38.95,3,3,0,0,1,0,2,3,71.04,1,72.51,1,1,1,4,3,5,3,1,1,2,2,5,4,1,1,2,2,2,0,0,0,2,349
160,17180000661,0,3,0,0,0,27444.82759,0.82,16053,15918,920.23,93.2,427.4,362.19,37.44,2,2,0,0,1,1,2,7,66.96,2,66.96,2,2,1,1,2,8,2,1,1,2,2,5,7,3,1,6,5,1,1,1,1,1,2029
161,17180000672,0,3,0,0,4160,18839,1,19724,22999,1114.86,56.8,532.6,481.73,43.73,2,2,0,0,1,1,4,4,73.06,1,68.91,1,2,1,4,1,6,4,1,1,2,2,5,5,3,1,4,6,2,1,0,1,2,701
162,17180000673,0,4,0,0,15720,24341.35802,1.21,57104,55153,4426.83,244.9,3215.24,899.47,67.22,1,88,0,0,1,0,9,6,24.35,4,21.17,4,5,0,2,4,4,5,1,3,3,1,2,5,1,1,2,5,4,1,0,0,3,1350
163,17180000681,0,4,0,0,8400,17717.94872,1,16546,22220,1338.86,107.48,717.02,474.46,39.9,1,1,0,0,1,0,4,4,57.53,2,57.26,2,9,1,2,2,3,4,1,1,1,1,4,4,1,1,3,3,2,0,1,0,1,806
164,17180000683,0,3,0,0,24000,100000,0.82,82946,82095,730.04,94.05,240.83,360.91,34.25,1,1,0,0,0,1,10,10,78.91,1,78.68,1,8,1,1,6,4,4,1,1,4,3,3,6,1,1,5,4,1,0,0,0,3,1748
165,17180000686,0,3,0,0,9000,25995,1.21,46907,45393,1066.86,162.69,241.35,611.44,51.38,1,1,0,0,1,0,8,6,77.19,1,77.19,1,9,1,2,2,9,3,1,1,2,2,5,3,1,1,1,3,4,1,1,0,3,668
166,17180000689,0,2,0,0,4732,6954.929577,1.07,15324,14608,798.58,141.86,278.6,332.89,45.23,1,1,0,0,1,0,2,1,77.97,1,71.41,1,2,1,4,2,6,2,1,1,5,2,4,3,3,1,3,4,3,1,0,1,2,662
167,17180000701,1,1,315.0487805,258.34,6406.406216,9775.161697,0.82,12076,12076,1227.1,133.67,848.02,199.43,45.98,1,88,1,1,1,0,1,2,28.73,4,26.21,4,1,0,2,6,1,1,3,2,3,3,-9,6,1,1,4,1,1,1,0,1,3,1933
168,17180000705,0,4,0,0,0,29097.1831,1.07,43163,41318,1404.89,132.08,613.94,614.87,44,1,1,0,0,1,0,8,7,64.34,2,64.34,2,7,1,1,4,8,4,1,1,1,2,4,3,1,1,4,5,3,0,0,0,3,7732
169,17180000706,1,1,128.4756098,105.35,4316,6286.206897,0.82,8562,7962,1074.11,116.7,495.08,428.52,33.81,3,3,1,1,0,1,1,1,62.37,2,62.37,2,2,1,3,2,7,3,1,1,2,2,1,6,3,1,5,3,1,0,0,1,2,568
170,17180000711,0,4,0,0,0,21582.75862,0.82,13316,12518,1052.76,133.79,570.06,293.89,55.02,1,1,0,0,1,0,2,5,60.9,2,60.9,2,7,0,1,5,9,1,2,2,1,2,-9,7,3,1,6,5,1,0,0,1,3,1920
171,17180000716,0,3,0,0,5512,32613,1,32613,38125,820.39,99.29,336.2,346.3,38.6,1,1,0,0,1,0,7,8,65.72,2,66.23,2,6,1,4,2,5,1,1,1,2,2,5,1,3,1,5,5,2,1,0,0,2,384
172,17180000717,0,2,0,0,3595.5,8925.5,1,12919,12521,856.98,103.41,365.46,349.64,38.47,1,1,0,0,1,0,2,1,63.93,2,64.51,2,7,1,3,1,6,1,1,1,3,2,4,2,3,1,7,6,2,1,0,1,4,433
173,17180000720,1,1,105.7053659,105.7053659,4888,12497,1,12497,17385,1287.12,195.23,576.01,456.5,59.38,3,88,1,0,1,0,3,2,55.15,2,55.15,2,7,0,4,3,8,2,1,2,1,2,-9,5,3,1,5,6,2,1,0,1,4,791
174,17180000721,1,1,68.63209483,73.43634146,5815.384615,5568.743229,1.07,14790,13723,1337.55,219,559.88,489.24,69.43,3,88,0,0,1,0,2,1,59.01,2,59.01,2,9,0,4,2,9,2,2,2,1,1,-9,1,1,1,4,3,3,1,0,1,4,1157
175,17180000731,0,3,0,0,0,15836.13861,1.32,32938,31989,1471.72,112.7,492.95,803.07,63,1,1,0,0,1,0,6,3,62.73,2,61.99,2,8,1,1,5,5,3,1,1,1,2,5,3,1,2,1,3,5,0,1,0,3,4485
176,17180000732,0,2,0,0,7040,8068.965517,0.82,5356,11720,718.53,95.8,387.92,198.33,36.48,2,2,1,0,1,0,1,1,75.66,1,68.15,2,7,1,2,5,6,2,1,1,1,3,5,6,3,1,5,4,1,1,1,1,1,1441
177,17180000733,0,3,0,0,4888,33524,1,33524,38412,1123.67,135.13,638.19,307.25,43.1,2,2,0,0,1,0,7,8,68.05,2,61.2,2,6,1,4,5,7,2,1,1,1,3,3,2,3,1,7,6,2,1,0,1,2,522
178,17180000739,0,2,0,0,5772,4817.241379,0.82,9674,8566,768.65,116.25,324.37,295.1,32.93,3,3,0,0,0,0,1,1,63.26,2,61.56,2,8,1,3,5,4,1,1,1,3,3,4,6,1,1,5,4,1,0,0,0,4,465
179,17180000757,0,3,0,0,0,20691,1,21964,20691,1072.35,128.06,433.8,457.65,52.84,1,88,0,0,1,0,4,5,62.84,2,64.61,2,7,0,1,4,5,3,1,3,2,2,5,2,3,1,7,6,2,0,0,0,3,2946
180,17180000759,0,2,0,0,15000,0,1,1250,-433,808.93,108.74,235.46,424.83,39.9,1,1,1,1,1,0,1,1,78.11,1,78.11,1,9,1,2,3,9,3,1,1,2,2,4,5,2,1,5,3,2,1,1,1,3,1539
181,17180000761,0,3,0,0,4584,15141,1,20523,19725,991.52,106.2,370.48,476.61,38.23,3,3,0,0,1,0,4,3,70.92,1,70.92,1,5,1,3,2,9,3,1,1,1,2,5,5,1,1,4,3,2,1,0,0,4,994
182,17180000770,0,3,0,0,8700,17636.42857,1.21,34437,33391,1230.3,190.17,440.17,543.32,56.64,2,2,0,0,1,0,7,4,63.6,2,63.09,2,9,1,2,5,5,2,1,1,1,3,5,3,1,1,1,2,4,0,1,0,3,499
183,17180000771,0,2,0,0,5122,10809,1,12480,15931,1040.24,105.76,474.39,419.29,40.8,3,3,0,0,1,0,2,2,65.44,2,65.44,2,10,1,3,4,5,2,1,1,1,1,5,1,3,1,5,4,2,1,0,1,4,920
184,17180000779,1,1,276.7682927,226.95,4200,3325.862069,0.82,3132,6129,1195.71,297.8,529.21,335.56,33.14,1,1,1,1,1,1,1,1,47.98,3,46.13,3,1,1,2,2,3,3,1,1,3,2,1,6,1,1,5,4,1,1,1,1,3,759
185,17180000784,1,1,9.756493506,12.87857143,9120,16096.25,1.32,36723,34874,2878.74,177.11,1753.65,888.96,59.02,1,1,0,0,1,0,7,3,48.49,3,45.93,3,10,1,1,3,2,5,1,1,3,3,5,3,1,1,2,3,5,0,1,0,3,5021
186,17180000786,0,2,0,0,4740,7085,1,12827,11825,908.92,110.62,372.49,387.66,38.15,1,1,0,0,0,0,1,1,67.32,2,66.07,2,4,1,2,2,4,2,1,1,3,2,5,1,1,1,5,2,2,0,0,0,3,2225
187,17180000788,0,3,0,0,4488,20313.7931,0.82,11926,16270,585.15,83.6,355.56,113.48,32.51,1,1,0,0,1,0,3,5,73.25,1,66.2,2,5,1,4,3,6,1,1,1,2,2,5,7,3,1,6,5,1,1,0,1,2,700
188,17180000791,0,2,0,0,5148,7506.338028,1.07,15950,15807,1042.05,127.82,451.45,415.62,47.16,1,1,0,0,1,0,2,1,75.02,1,71.07,1,10,1,4,3,5,3,1,1,2,2,5,3,1,1,4,4,3,1,0,1,2,860
189,17180000793,0,3,0,0,3848,44287.93103,0.82,28746,29535,775.24,35.57,378.6,328.13,32.94,1,1,0,0,1,0,6,9,66.79,2,67.26,2,7,1,3,2,6,1,1,1,2,1,5,7,3,1,7,6,1,1,0,0,4,474
190,17180000797,0,2,0,0,4784,0,0.82,2340,1501,589.76,77.12,216.82,262.44,33.38,3,88,1,1,0,0,1,1,73.5,1,73.2,1,6,1,4,5,5,1,1,1,1,3,5,6,1,2,5,3,1,0,0,0,4,704
191,17180000798,0,4,0,0,6460.547641,26136.00606,1.32,61223,59778,1651.31,88.86,688.01,819.2,55.24,1,1,0,0,1,0,9,6,60.93,2,60.45,2,6,1,1,3,5,4,1,1,1,1,5,5,1,1,1,4,5,0,1,0,3,2998
192,17180000799,0,3,0,0,0,19051.72414,0.82,11926,11050,873.54,87.36,532.62,219.7,33.86,1,1,0,0,1,1,1,4,68.36,2,62.76,2,2,1,1,2,6,3,1,1,1,2,4,7,3,1,7,6,1,0,1,1,1,2833
193,17180000800,0,4,0,0,0,42552,1,44412,42552,1389.39,115.62,645.94,586.59,41.24,1,1,0,0,1,1,8,9,56.36,2,55.45,2,10,1,1,4,6,4,1,1,1,1,4,2,3,1,6,5,2,0,0,0,3,1915
194,17180000807,0,3,0,0,5668,29313.26531,1.07,33555,34395,1138.7,126.7,460.13,506.71,45.16,3,3,0,0,1,0,7,7,61.04,2,58.75,2,2,1,4,2,3,2,1,1,3,2,5,4,1,1,2,3,3,0,0,0,4,418
195,17180000816,1,1,287.9553659,287.9553659,0,14725,1,16940,14725,1469.37,259.82,710.18,459.47,39.9,1,1,0,0,1,0,2,3,53.27,3,54.45,3,9,1,1,4,5,4,1,1,2,1,4,2,3,1,7,6,2,1,0,0,3,2445
196,17180000817,0,4,0,0,0,29551,1,30662,29551,1559.61,112.65,956.2,452.29,38.47,1,1,0,0,1,0,6,7,49.15,3,49.15,3,7,1,1,3,5,4,1,1,3,1,4,2,3,1,6,5,2,0,0,0,3,2183
197,17180000822,0,3,0,0,5200,18556.89655,0.82,16898,15963,901.79,81.58,490.98,296.18,33.05,1,1,0,0,1,0,2,4,64.5,2,66,2,6,1,4,3,4,2,1,1,2,2,5,6,3,1,5,4,1,1,0,0,4,719
198,17180000827,0,4,0,0,5400,18582,1,25073,23982,1440.34,128.49,637.82,603.17,70.86,2,88,0,0,0,0,5,4,62.59,2,61.07,2,5,0,2,6,2,2,2,2,3,1,-9,1,1,1,4,1,2,0,0,0,3,7577
199,17180000830,0,3,0,0,3929.39967,20036.60033,1,25024,23966,857.78,118.03,359.13,342.47,38.15,1,1,0,0,1,0,5,5,66.09,2,67.18,2,4,1,4,1,6,1,1,1,2,2,3,2,3,1,6,5,2,0,0,0,4,498
200,17180000835,0,4,0,0,6684,22328,1,30296,29012,1276.29,187.39,556.75,493.55,38.6,1,1,0,0,0,0,6,5,52.05,3,49.3,3,6,1,1,3,5,2,1,1,3,2,4,1,1,1,5,4,2,0,0,0,3,2568
201,17180000846,0,4,0,0,6000,16942.34234,1.32,38553,43612,2021.71,312.99,765.58,849.65,93.49,3,88,0,0,1,0,8,4,54.83,2,55.28,2,2,0,3,2,5,4,1,2,2,1,-9,3,2,1,2,3,5,0,0,0,4,459
202,17180000848,0,2,0,0,4160,11505.17241,0.82,6673,10833,717.72,80.7,421.83,181.38,33.81,3,3,1,0,1,0,1,2,74.66,1,68.83,1,2,1,3,1,5,2,1,1,2,2,5,7,3,1,7,6,1,1,0,1,4,419
203,17180000850,0,3,0,0,7764,41950,1,50827,49714,1151.98,109.93,539.95,463.95,38.15,1,1,0,0,0,0,9,9,64.19,2,65.58,2,4,1,1,3,5,3,1,1,2,1,5,1,1,1,5,4,2,0,0,0,3,774
204,17180000852,0,4,0,0,19123.22102,60553.0536,1.32,100000,100000,2278.37,271.36,695.62,1236.23,75.16,2,2,0,0,1,0,10,10,76.67,1,76.67,1,2,1,1,4,9,5,1,1,5,2,5,3,1,2,1,3,5,1,0,0,3,4437
205,17180000857,0,2,0,0,6000,12946.42857,1.21,25296,24125,738.44,158.13,83.69,445.12,51.5,1,1,0,0,1,0,5,2,82.11,1,82.11,1,8,1,4,5,9,1,1,1,2,3,5,3,1,2,1,3,4,0,0,0,4,683
206,17180000868,0,2,0,0,6000,12930,1.32,21888,26688,1186.32,171.4,331.68,628.2,55.04,3,3,0,0,1,0,5,2,69.77,1,70.09,1,8,1,3,2,4,3,1,1,2,2,4,4,1,2,2,4,5,1,0,0,2,421
207,17180000874,1,1,250.6653659,250.6653659,8640,10712.82051,1,8356,16996,1432.08,121.32,697.32,569.47,43.97,2,2,1,0,1,0,3,2,67.11,2,65.2,2,8,1,4,6,2,5,1,1,3,3,5,4,2,1,2,3,2,0,0,1,2,1286
208,17180000881,0,4,0,0,6240,25644.82759,0.82,14874,21114,1079.28,143.81,588.12,288.49,58.86,1,88,0,0,1,0,4,6,59.45,2,61.67,2,9,0,4,5,6,1,2,2,2,3,-9,6,1,1,5,2,1,1,0,1,4,594
209,17180000884,0,2,0,0,16094.67448,13844.0281,1.21,37587,38522,1256.14,206.54,495.39,502.71,51.5,1,1,0,0,1,0,7,3,53.01,3,50.54,3,8,1,2,6,4,2,1,1,3,3,3,3,1,1,2,3,4,0,0,0,3,1931
210,17180000886,0,3,0,0,4810,15810.34483,0.82,9170,13980,704.39,50.7,296.76,323.99,32.94,1,1,0,0,1,0,2,3,72.56,1,72.56,1,7,1,4,5,7,1,1,1,5,3,5,7,3,1,6,5,1,0,0,1,4,361
211,17180000893,1,1,362.1990022,478.1026829,20400,13637.77778,1.32,47311,44948,2037.57,278.13,769.72,926.72,63,1,1,0,0,1,0,8,3,66.52,2,66.52,2,8,1,1,4,7,5,1,1,1,1,1,3,1,1,1,3,5,1,0,0,3,3011
212,17180000895,1,1,368.4253659,368.4253659,0,13716,1,15016,13716,1549.84,113.29,858.35,535.1,43.1,2,2,1,1,1,0,2,3,63.46,2,64.7,2,1,1,1,3,4,4,1,1,2,1,5,2,3,1,7,6,2,1,1,1,3,3975
213,17180000901,0,3,0,0,0,33154,1,34715,33154,1076.43,107.22,411.6,517.61,40,1,1,0,0,0,1,7,8,71.31,1,70.26,1,8,1,1,2,2,5,1,1,3,2,5,1,1,1,5,3,2,0,0,0,3,1957
214,17180000902,1,1,901.1829268,738.97,3600,7460.344828,0.82,8678,7927,1707.73,84.11,1186.38,384.71,52.53,3,88,1,1,1,0,1,1,32.45,4,32.44,4,4,0,3,5,5,2,2,2,3,3,-9,7,3,1,6,5,1,1,0,1,2,1009
215,17180000905,0,4,0,0,0,37745.65217,1.21,72127,69452,2153.6,159.75,897.1,1041.9,54.85,2,2,0,0,1,1,10,9,69.61,1,70.25,1,7,1,1,4,5,5,1,1,2,2,4,2,3,1,4,5,4,1,0,0,3,1801
