,serialanon,fpLIHCflg,fpLIHCqdt,fpLIHCgapEQ,fpLIHCgapUNEQ,HousingCosts,AHCIncomeEQ,FuelCosteqFactor,fpbasinc,fpfullinc,fuelexpn,wathcost,spahcost,litecost,cookcost,elecmop,gasmop,fpflgb,fpflgf,fpvuln,Unoc,FullincDeciles,EqAHCincDeciles,FPEERrating,FPEERband,sap12,EPC,gorEHS,Ongas,tenure4x,DWtype,DWage,FloorArea,CentralHeating,Mainfueltype,WallType,Loftins,boiler,hhcompx,emphrp3x,ethhrp2x,Ageyng,Ageold,hhsize,hhsick,CERTpriority,WFG_preApr11,WFG_postApr11,WFG_Sept12,ECO_AW,aagph1516
1608,15160017084,0,3,0,0,6240,14483.51648,1.32,26695,32600,1488.44,162.8,463.14,803.4,59.1,3,3,0,0,1,0,7,3,67.67,2,67.19,2,5,1,4,1,9,3,1,1,2,2,1,3,3,1,1,3,5,1,1,0,0,0,2,824
1609,15160017086,0,4,0,0,0,36505,1,38002,36505,1550.39,178.72,816.25,493.85,61.57,1,88,0,0,1,0,7,9,58.66,2,58.21,2,6,0,1,1,8,4,2,2,2,2,-9,2,3,1,6,5,2,1,1,1,0,0,3,1351
1610,15160017088,1,1,100.5277162,82.43272727,0,14208.62069,0.82,9050,8241,1047.2,104.93,568.71,339.32,34.24,1,2,1,1,1,1,1,3,69.39,1,70.3,1,4,1,1,1,6,4,1,1,2,2,5,7,3,1,7,6,1,0,1,0,0,0,1,4151
1611,15160017089,0,2,0,0,3650,9903,1,14586,13553,1108.79,79.36,548.18,442.79,38.46,1,1,0,0,1,0,2,2,66.36,2,67.07,2,4,1,3,3,5,3,1,1,2,2,4,2,3,1,6,5,2,0,1,0,0,0,4,617
1612,15160017090,0,3,0,0,3952,26760.34483,0.82,15521,19473,589.5,84.9,357,114.67,32.93,1,1,0,0,1,0,4,7,78.19,1,69.93,1,4,1,3,2,5,1,1,1,4,2,5,7,3,1,6,5,1,1,1,0,0,0,2,448
1613,15160017100,0,3,0,0,4752,14682.5,1.07,17753,22371,1193.94,81.4,605.08,457.68,49.78,3,3,0,0,1,0,4,3,78.56,1,79.16,1,2,1,3,2,5,4,1,1,2,2,5,4,3,1,2,3,3,1,1,0,0,0,2,277
1614,15160017105,0,4,0,0,4320,18258.62069,0.82,15583,14910,1043.57,161.99,513.52,329.99,38.07,1,1,0,0,1,1,2,4,55.09,2,53.9,3,6,1,3,5,5,3,2,2,1,3,-9,7,1,1,6,5,1,0,0,0,0,0,4,691
1615,15160017107,0,4,0,0,9000,58991.37931,0.82,44326,43215,1001.36,90.11,567.01,310.28,33.96,1,1,0,0,0,1,8,10,59.13,2,57.92,2,9,1,1,3,3,3,1,1,1,2,5,6,1,1,5,3,1,0,0,0,0,0,3,2165
1616,15160017108,0,4,0,0,0,29920,1,32349,29920,1699.74,124.07,973.77,562.25,39.65,1,1,0,0,1,1,6,7,54.12,3,51.6,3,9,1,1,4,5,5,1,1,3,1,5,5,3,1,6,6,2,1,0,0,0,0,3,3097
1617,15160017110,0,3,0,0,5045.678376,18286.76142,0.82,13576,15652,747.57,133.51,343.52,226.79,43.75,1,88,0,0,1,0,3,4,67.03,2,66.32,2,9,1,4,5,8,1,1,3,1,3,-9,7,3,1,6,5,1,1,1,0,0,0,4,2286
1618,15160017115,0,3,0,0,3822,17713,1,22432,21535,917.69,121.21,414.97,342.65,38.86,1,1,0,0,1,0,4,4,66.03,2,65.4,2,6,1,3,1,7,2,1,1,2,2,5,2,3,1,6,5,2,1,1,0,0,0,4,449
1619,15160017117,0,4,0,0,3600,21489.43662,1.07,35582,34115,1371.26,153.11,690.4,482.4,45.35,1,1,0,0,1,0,7,5,62.17,2,62.86,2,9,1,1,4,5,3,1,1,2,2,5,3,1,1,3,3,3,0,0,0,0,0,3,2331
1620,15160017118,0,3,0,0,4560,23571.97802,1.32,48754,47461,1516.48,209.43,570.89,679.42,56.74,1,1,0,0,1,0,9,6,70.3,1,69.69,1,9,1,1,3,3,5,1,1,1,2,5,3,1,1,3,3,5,0,0,0,0,0,3,2994
1621,15160017123,0,4,0,0,5876,16478.20513,1,19472,18729,1287.04,136.54,576.89,502.59,71.02,3,88,0,0,1,0,4,4,61.54,2,58,2,2,0,4,6,1,1,2,2,3,2,-9,4,1,1,2,2,2,1,1,0,0,0,2,1970
1622,15160017125,0,3,0,0,4913.3188,16825.31241,0.82,10931,14672,770.1,96.39,295.09,341.78,36.84,3,3,0,0,1,1,2,4,76.08,1,75.55,1,8,1,3,5,6,3,1,1,3,2,5,7,3,1,6,5,1,0,1,0,0,0,2,672
1623,15160017126,0,3,0,0,4632,28408.62069,0.82,21926,21109,641.33,91.88,247.06,269.52,32.87,1,1,0,0,1,0,4,7,75.31,1,74.71,1,7,1,4,5,8,2,1,1,1,3,5,7,1,1,6,5,1,1,1,0,0,0,4,518
1624,15160017127,0,2,0,0,5825.8,10257.94872,1,8187,13827,970.51,167.15,373.13,387.41,42.82,3,3,1,0,1,0,2,2,67.95,2,68.47,2,9,1,4,5,6,2,1,1,2,3,3,4,1,1,1,1,2,0,1,0,0,0,2,708
1625,15160017142,0,4,0,0,10292.59185,41396.06208,1.07,70150,69075,1435.59,193.34,685.5,511.71,45.04,1,1,0,0,0,0,10,9,55.26,2,51.65,3,8,1,1,5,4,3,1,1,3,3,3,5,1,1,5,2,3,0,0,0,0,0,3,2531
1626,15160017143,1,1,295.6252772,242.4127273,0,8439.655172,0.82,6342,4895,1207.18,113.41,646.72,404.68,42.37,1,1,1,1,1,1,1,1,49.65,3,49.34,3,7,0,1,4,8,5,1,3,1,2,4,7,3,1,7,6,1,1,1,0,0,1,1,3539
1627,15160017149,1,1,152.3305785,184.32,6000,7908.641975,1.21,20143,18812,1607.94,312.52,748.17,497.22,50.03,1,1,0,0,1,0,4,1,41.39,3,39.42,3,6,1,2,2,2,2,1,1,3,1,1,3,1,2,3,4,4,0,1,1,0,0,3,1897
1628,15160017150,0,3,0,0,8340,29109,1,38418,37449,838.01,250.29,147.72,375.34,64.66,1,1,0,0,0,0,8,7,75.48,1,74.83,1,9,1,2,5,9,1,1,2,2,3,1,1,1,1,4,1,2,0,0,0,0,0,3,1627
1629,15160017154,0,3,0,0,8069.433916,66959.56608,1,76972,75029,1154.05,88.27,456.95,570.74,38.09,1,1,0,0,1,1,10,10,74.62,1,74.31,1,5,1,1,4,9,5,1,1,2,2,4,1,1,1,5,4,2,1,1,1,0,0,3,2127
1630,15160017157,0,4,0,0,0,42868,1,45158,42868,2013.02,121.49,1130.37,720.45,40.71,1,1,0,0,1,1,8,9,69.68,1,71.19,1,10,1,1,4,4,5,1,1,2,2,5,2,1,1,6,5,2,0,0,0,0,0,3,1994
1631,15160017159,0,3,0,0,4680,28167.24138,0.82,21927,21017,602.46,88.59,214.75,255.63,43.49,1,1,0,0,0,0,4,7,81.89,1,81.32,1,8,0,4,5,9,2,1,3,2,3,-9,6,1,1,5,4,1,0,0,0,0,0,4,4235
1632,15160017178,1,1,103.3545455,103.3545455,3484,6503,1,6503,9987,1279.9,173.23,749.81,285.83,71.03,3,88,1,1,1,0,1,1,63.33,2,54.77,2,4,0,3,2,5,2,2,2,1,2,-9,5,3,1,4,4,2,1,1,0,0,0,2,543
1633,15160017183,0,4,0,0,16200,23189.28571,1.21,50374,48665,1609.4,178.22,567.36,811.41,52.41,1,1,0,0,1,1,9,6,67.59,2,67.29,2,10,1,1,4,8,5,1,1,2,1,5,3,1,1,2,3,4,1,0,0,0,0,3,2667
1634,15160017187,0,4,0,0,0,47364.78873,1.07,68908,67258,1630.22,146.34,887.73,550.8,45.35,1,1,0,0,0,0,10,10,58,2,56.98,2,9,1,1,3,4,5,1,1,1,2,5,1,1,1,4,4,3,0,0,0,0,0,3,2959
1635,15160017190,0,3,0,0,5200,29117.24138,0.82,17200,22088,904.39,41.58,466.35,362.73,33.73,1,1,0,0,1,1,4,7,64.3,2,61.96,2,8,1,3,2,4,3,1,1,3,2,5,7,3,1,7,6,1,1,1,0,0,0,2,1754
1636,15160017192,1,1,32.68819031,34.97636364,10800,7038.732394,1.07,22233,20795,1293.88,202.07,545.53,501.24,45.04,1,1,0,0,1,0,4,1,61.76,2,60.84,2,8,1,2,2,5,3,1,1,1,2,1,3,1,1,3,3,3,0,0,0,0,0,3,3138
1637,15160017200,0,3,0,0,0,27634.48276,0.82,17495,16028,887.06,114.4,399.5,339.2,33.96,1,1,0,0,1,1,3,7,69.73,1,70.39,1,9,1,1,5,5,4,1,1,2,3,3,7,3,1,7,6,1,0,1,0,0,0,3,15081
1638,15160017214,0,3,0,0,6900,17323.07692,1,14856,20412,700.6,129.76,136.08,393.15,41.61,3,1,0,0,1,0,4,4,78.68,1,78.02,1,9,1,2,5,9,1,1,1,2,2,5,4,1,1,1,1,2,0,1,1,0,0,1,1093
1639,15160017215,1,1,39.44454545,39.44454545,5200,13364,1,14577,18564,1215.99,186.94,612.86,372.67,43.52,3,3,0,0,1,1,4,3,68.84,1,64.13,2,2,1,3,2,5,4,1,1,2,2,1,2,3,1,6,5,2,1,1,0,0,0,2,505
1640,15160017216,0,2,0,0,4004,6665.517241,0.82,4004,7870,773.02,44.74,345.67,345.34,37.27,3,3,1,0,0,0,1,1,73.06,1,71.98,1,2,1,4,5,7,1,1,1,1,2,5,6,2,1,5,3,1,0,1,0,0,0,4,1454
1641,15160017223,0,4,0,0,4884,17957.85714,1.21,31540,30025,1573.69,230.32,658.05,632.02,53.3,2,2,0,0,1,0,6,4,63.32,2,62.9,2,7,1,1,4,8,4,1,1,2,2,1,3,1,1,2,3,4,0,0,0,0,0,3,1455
1642,15160017226,0,4,0,0,4224,14844.82759,0.82,13507,12834,1106.32,208.82,468.06,368.3,61.14,3,88,0,0,0,0,2,3,66.81,2,66.24,2,6,0,3,5,6,2,2,2,3,3,-9,6,1,1,5,4,1,0,0,0,0,0,4,1584
1643,15160017227,0,4,0,0,7200,36437.32394,1.07,60538,58941,1521.41,154.11,726.35,591.97,48.98,3,3,0,0,0,0,9,9,65.35,2,64.93,2,9,1,2,4,8,4,1,1,2,1,5,1,1,1,4,4,3,0,0,0,0,0,3,3012
1644,15160017235,0,3,0,0,3996,16117.24138,0.82,14080,13344,749.31,47.32,316.05,349.17,36.77,2,3,0,0,0,0,2,4,74.7,1,75.2,1,4,1,3,5,7,1,1,1,2,3,5,6,1,1,5,3,1,0,1,0,0,0,4,411
1645,15160017241,0,3,0,0,4848,17551.72414,0.82,12428,15028,962.63,41.53,616.57,269.34,35.19,2,2,0,0,1,1,2,4,68.12,2,64.18,2,5,1,3,1,4,4,1,1,2,2,5,7,2,1,6,5,1,1,1,0,0,0,2,598
1646,15160017247,0,2,0,0,8436,13315.71429,1.21,28276,27078,1302.96,243.65,621.08,353.21,85.02,1,88,0,0,1,0,6,3,72.8,1,72.33,1,10,0,1,3,8,3,2,2,1,2,-9,3,1,1,1,3,4,0,0,0,0,0,3,1581
1647,15160017250,1,1,157.0399113,128.7727273,5000,5865.517241,0.82,6760,8402,1093.54,42.56,639.66,374.85,36.47,3,3,1,1,0,0,1,1,64.48,2,64.98,2,4,1,4,1,6,2,1,1,2,2,5,6,1,1,5,4,1,0,1,0,0,0,4,419
1648,15160017254,1,1,140.2228381,114.9827273,0,11441.37931,0.82,7660,6636,1079.75,100.66,656.43,288.43,34.23,1,1,1,1,1,0,1,2,56.01,2,52.43,3,2,1,1,2,2,2,1,1,3,2,3,6,3,1,5,4,1,1,1,1,1,1,1,2889
1649,15160017257,0,2,0,0,7280,13900,0.82,8062,15342,870.14,94.04,480.01,259.25,36.84,3,3,1,0,1,1,3,3,72.56,1,67.67,2,8,1,3,1,6,3,1,1,2,1,4,7,3,1,6,5,1,0,1,0,0,0,4,646
1650,15160017258,0,2,0,0,4680,8166,1,8882,12846,1026.05,126.55,407.89,449.03,42.58,3,3,1,0,0,0,2,1,75.71,1,75.24,1,4,1,4,3,5,3,1,1,4,2,5,5,3,1,4,3,2,0,1,0,0,0,2,465
1651,15160017263,0,4,0,0,6634.615385,22960.13001,1.07,40391,39238,1281.22,164.86,538.21,529.17,48.98,3,3,0,0,0,0,8,6,64.01,2,65.07,2,9,1,4,1,5,3,1,1,2,2,4,4,1,1,4,3,3,0,1,0,0,0,2,488
1652,15160017265,1,1,599.8245455,599.8245455,6840,7886,1,16951,14726,1776.37,117.4,964.19,641.13,53.65,1,88,1,1,1,1,2,1,53.49,3,52.51,3,10,0,1,4,1,5,1,3,4,2,5,5,1,1,5,6,2,1,1,0,0,0,3,3213
1653,15160017266,0,3,0,0,13000,14471,1,14471,27471,864.62,136.76,433.48,251.36,43.02,3,3,0,0,1,0,6,3,53.81,3,51.29,3,8,1,2,4,4,1,1,1,3,1,5,2,3,2,5,5,2,0,1,1,0,0,3,887
1654,15160017272,1,1,181.8203991,149.0927273,4212,-231.0344828,0.82,0,4078,1113.86,105.97,663.31,307.31,37.27,3,3,1,1,0,0,1,1,56.07,2,55.42,2,2,1,4,2,3,1,1,1,3,2,5,6,2,1,4,1,1,0,1,0,0,0,4,850
1655,15160017276,0,4,0,0,0,32377,1,34761,32377,1847.95,141.98,1161.78,504.54,39.65,1,1,0,0,1,1,7,8,74.02,1,73.86,1,9,1,1,4,7,5,1,1,2,1,1,2,3,1,6,6,2,0,1,0,0,0,3,2846
1656,15160017278,0,2,0,0,4368,13762.5,1.32,22020,26388,1326.25,204.41,480.94,582.1,58.8,2,2,0,0,1,0,5,3,67.47,2,66.27,2,5,1,4,2,3,3,1,1,3,2,5,3,2,2,1,3,5,0,1,0,0,0,4,558
1657,15160017283,1,1,51.55454545,51.55454545,4750,13304,1,13304,18054,1228.1,59.3,634.98,490.95,42.87,2,2,0,0,1,0,3,3,68.12,2,69.24,1,1,1,3,1,4,3,1,1,2,2,5,2,3,1,7,6,2,1,1,0,0,0,2,604
1658,15160017284,0,3,0,0,0,54977.58621,0.82,33112,31887,865.99,108.08,416.58,308.46,32.87,1,1,0,0,1,1,7,10,66.83,2,66.36,2,7,1,1,3,7,3,1,1,2,1,1,7,3,1,6,5,1,0,1,0,0,0,3,3734
1659,15160017289,0,3,0,0,5136,15597.95918,1.07,21342,20422,1102.08,162.94,491.66,402.04,45.44,1,3,0,0,1,0,4,3,59.83,2,56.44,2,7,1,4,1,2,1,1,1,3,2,5,4,1,2,1,2,3,0,1,0,0,0,2,338
1660,15160017294,0,3,0,0,7500,21449,1,30162,28949,1109.32,118.22,524.77,426.35,39.98,1,1,0,0,0,0,6,5,69.39,1,69.78,1,2,1,2,3,4,3,1,1,2,2,5,1,1,1,4,1,2,0,0,0,0,0,3,1566
1661,15160017307,0,3,0,0,7632,22937.14286,1.21,41062,39744,1001.05,222.48,245.04,482.48,51.05,1,1,0,0,1,0,8,6,74.85,1,74.31,1,9,1,1,3,9,2,1,1,5,2,1,3,1,2,1,2,4,0,0,0,0,0,3,1153
1662,15160017313,0,3,0,0,0,32349,1,33337,32349,1123.08,124.61,547.81,411.01,39.65,1,1,0,0,1,0,7,8,63.74,2,64.65,2,9,1,1,2,1,3,1,1,3,2,5,2,3,1,6,5,2,0,0,0,0,0,3,1732
1663,15160017327,0,2,0,0,5668,7854.938272,1.21,15784,18393,1220.57,187.54,378.23,601.91,52.89,2,2,0,0,1,0,3,1,76.39,1,75.96,1,5,1,4,1,9,4,1,1,2,2,4,5,3,1,3,6,4,0,1,0,0,0,4,383
1664,15160017333,0,2,0,0,4131,11703.52113,1.07,17333,20750,1207.32,141.8,548.51,473.11,43.9,1,1,0,0,1,0,4,2,66.18,2,65.37,2,7,1,3,3,5,3,1,1,1,1,5,3,3,1,3,3,3,1,1,0,0,0,2,916
1665,15160017334,1,1,738.0606061,974.24,39788,-12834.83871,1.32,0,0,2527.28,143.46,1318.68,994.17,70.97,3,3,1,1,0,0,1,1,62.49,2,56.43,2,5,1,2,3,4,5,1,1,3,1,5,5,3,2,4,1,5,0,1,0,0,0,3,12468
1666,15160017351,0,4,0,0,48,21187,1,23472,21235,1769.86,127.58,955.99,647.83,38.46,1,1,0,0,1,1,4,5,71.37,1,71.17,1,4,1,1,4,9,5,1,1,5,1,4,2,1,1,5,5,2,0,0,0,0,0,3,1851
1667,15160017354,0,2,0,0,8450,6303.703704,1.21,19684,18662,1330.3,359.35,353.84,546.37,70.74,2,2,0,0,1,0,4,1,68.88,1,67.86,2,8,0,4,5,5,3,1,3,1,3,-9,3,2,2,3,6,4,1,1,0,0,0,2,950
1668,15160017356,0,2,0,0,9000,14066.04938,1.21,33157,31787,1269.62,205.13,408.67,603.41,52.41,1,1,0,0,1,0,7,3,68.5,1,68.03,2,10,1,1,4,9,3,1,1,2,2,3,5,1,1,1,4,4,0,0,0,0,0,3,4411
1669,15160017358,0,2,0,0,6600,12224.17582,1.32,29602,28848,1552.55,222.52,576.44,693.98,59.61,3,3,0,0,1,0,6,2,69.01,1,69.5,1,7,1,2,2,6,4,1,1,2,1,5,3,3,1,1,3,5,1,1,0,0,0,3,2131
1670,15160017368,1,1,28.99454545,28.99454545,5280,9458,1,13520,14738,1205.54,183.71,488.26,489.63,43.94,3,3,0,0,0,0,2,2,69.18,1,68.71,1,10,1,4,3,5,3,1,1,2,2,2,1,3,1,5,4,2,0,1,0,0,0,2,701
1671,15160017369,0,4,0,0,10800,32366.66667,1.07,51237,49640,1621.63,143.68,876.19,557.77,43.99,1,1,0,0,1,0,9,8,64.91,2,64.54,2,4,1,1,4,9,5,1,1,1,2,5,3,1,1,3,4,3,0,0,0,0,0,3,1989
1672,15160017376,0,3,0,0,4472,21368.96552,0.82,12492,16866,586.4,128.36,178.39,218.77,60.88,3,88,0,0,1,0,3,5,88.97,1,81.17,1,4,0,4,5,6,2,1,2,4,3,1,6,3,1,5,3,1,1,1,0,0,0,2,839
1673,15160017379,1,1,181.3801653,219.47,8450,10907.14286,1.21,16515,23720,1643.09,263.39,728.16,597.91,53.63,3,3,0,0,1,0,5,2,58.85,2,59.71,2,7,1,2,1,6,3,1,1,2,1,1,3,1,1,1,3,4,1,1,1,0,1,1,992
1674,15160017381,0,3,0,0,3900,26988,1,31810,30888,1122.81,62.98,479.49,536.82,43.52,3,3,0,0,0,0,6,7,73.34,1,73.53,1,2,1,4,2,6,3,1,1,2,1,5,1,1,1,5,3,2,0,0,0,0,0,4,588
1675,15160017384,1,1,445.2594235,365.1127273,0,9144.827586,0.82,5304,5304,1329.88,90.29,895.48,311.49,32.62,1,1,1,1,1,1,1,2,38.62,3,36.18,4,5,1,1,1,3,3,1,1,3,1,5,6,3,1,5,4,1,1,1,0,0,0,3,2865
1676,15160017386,0,3,0,0,11880,29806.33803,1.07,55606,54205,1079.82,159.32,341.79,529.97,48.74,2,2,0,0,0,0,9,7,76.72,1,76.26,1,9,1,2,2,8,3,1,1,5,1,4,5,1,1,4,2,3,0,0,0,0,0,3,1004
1677,15160017388,0,4,0,0,30000,16274.28571,1.21,55445,52784,2251.22,206.46,1183.18,810.53,51.05,1,1,0,0,1,1,9,4,52.84,3,51.74,3,9,1,2,4,5,5,1,1,1,1,1,3,1,1,1,3,4,0,0,0,0,0,3,799
1678,15160017389,1,1,91.9469697,121.37,18960,6628.125,1.32,31919,29565,1674.41,200.86,596.31,820.5,56.74,1,1,0,0,1,0,6,1,76.59,1,76.33,1,9,1,1,4,9,5,1,1,2,2,5,3,1,1,1,3,5,0,0,0,0,0,3,1965
1679,15160017391,1,1,276.7716186,226.9527273,3796,4213.793103,0.82,3640,6240,1191.72,46.92,674.6,433.73,36.47,3,3,1,1,1,1,1,1,64.72,2,65.77,2,4,1,3,3,5,4,1,1,2,2,5,6,3,1,5,4,1,1,1,0,0,0,2,438
1680,15160017393,1,1,1594.814545,1594.814545,5478.62,13882.38,1,14561,19361,2771.36,482.59,1694.18,522.92,71.67,3,88,1,1,1,0,4,3,17.17,5,16.87,5,10,0,2,3,2,2,2,2,3,1,-9,2,3,1,5,5,2,1,1,1,1,1,1,1461
1681,15160017407,0,2,0,0,4316,6876.760563,1.07,15156,14081,1129.07,164.28,408.61,506.4,49.78,3,3,0,0,1,0,2,1,69.35,1,68.52,1,2,1,4,1,3,2,1,1,4,2,5,3,3,1,3,2,3,0,1,0,0,0,2,708
1682,15160017412,0,3,0,0,4524,16542.95775,1.07,24157,28015,927.83,146.18,282.36,455.73,43.56,1,1,0,0,1,0,6,4,73.31,1,72.78,1,5,1,4,3,9,2,1,1,2,2,4,1,3,1,5,5,3,1,1,0,0,0,2,498
1683,15160017413,0,2,0,0,2784,8875.862069,0.82,8746,7932,938.7,101.19,514.1,289.18,34.23,1,1,1,1,0,0,1,1,60.96,2,60.35,2,2,1,1,2,3,2,1,1,3,1,3,6,1,1,5,2,1,0,0,0,0,0,3,7819
1684,15160017420,0,4,0,0,10764,61461,1,74055,72225,1177.56,115.47,562.27,460.96,38.86,1,1,0,0,0,1,10,10,67.85,2,68.82,1,6,1,1,4,5,5,1,1,2,1,5,1,1,1,5,3,2,0,0,0,0,0,3,4562
1685,15160017422,0,2,0,0,7428,9132.098765,1.21,21087,22222,1293.08,180.21,516.45,543.53,52.89,2,2,0,0,1,0,4,2,66.35,2,64.01,2,5,1,2,2,2,2,1,1,3,1,5,4,2,1,3,3,4,1,1,1,0,0,1,1562
1686,15160017426,0,4,0,0,18864,27203.26087,1.21,70356,68918,1863.54,218.03,989.29,602.57,53.65,3,1,0,0,1,0,10,7,51.82,3,50.53,3,8,1,1,3,5,3,1,1,1,2,3,1,1,2,4,3,4,1,0,0,0,0,3,4670
1687,15160017427,0,3,0,0,0,33811,1,35220,33811,999.76,113.81,436.08,409.16,40.71,1,1,0,0,1,0,7,8,68.14,2,67.6,2,10,1,1,2,1,2,1,1,3,2,5,2,3,1,6,5,2,1,1,0,0,0,3,1510
1688,15160017431,0,3,0,0,0,23952,1,25194,23952,1000.14,91.16,397.01,455.86,56.11,2,88,0,0,1,0,5,6,59.46,2,58.82,2,4,0,1,3,8,1,1,3,1,1,4,2,3,1,6,5,2,0,0,0,0,0,3,2033
1689,15160017432,0,4,0,0,0,16588,1,18011,16588,1200.88,128.24,572.47,461.31,38.86,1,1,0,0,1,1,3,4,63.51,2,64.59,2,6,1,1,3,5,4,1,1,2,1,5,2,3,1,6,5,2,0,1,1,0,0,3,1927
1690,15160017433,0,4,0,0,0,24696.47887,1.07,36274,35069,1556.63,82.45,840.51,589.68,43.99,1,1,0,0,1,0,7,6,56.07,2,54.04,3,4,1,1,2,4,4,1,1,3,2,3,2,1,1,5,5,3,0,0,0,0,0,3,4369
1691,15160017437,0,4,0,0,5760,16783,1,23404,22543,1649.05,337.41,789.61,454.04,67.99,3,88,0,0,1,0,5,4,46.75,3,45.51,3,5,0,4,3,4,2,2,2,4,1,-9,4,1,1,3,3,2,0,1,0,0,0,2,688
1692,15160017443,0,3,0,0,0,22667,1,23948,22667,859.97,115.86,285.39,420.63,38.09,1,1,0,0,1,1,5,6,78.75,1,78.35,1,5,1,1,4,9,4,1,1,2,2,4,2,1,1,5,5,2,0,0,0,0,0,3,1221
1693,15160017447,0,4,0,0,6768,24755.71429,1.21,42666,41426,1684.03,91.75,825.44,715.38,51.46,1,1,0,0,1,0,8,6,58.66,2,57.74,2,2,1,1,3,4,4,1,1,1,1,5,3,1,1,1,2,4,0,0,0,0,0,3,2408
1694,15160017448,0,3,0,0,4848,29461.66667,1.07,41534,40202,1022.23,138.48,338.44,501.75,43.56,1,88,0,0,1,0,8,7,79.14,1,78.73,1,5,1,1,1,9,4,1,1,2,2,5,3,1,1,1,2,3,0,0,0,0,0,3,2626
1695,15160017457,0,4,0,0,15000,34771,1,50892,49771,1629.63,461.13,636.99,463.55,67.96,2,2,0,0,0,0,9,8,48.66,3,47.23,3,9,0,2,5,6,2,1,2,1,1,-9,1,1,2,5,3,2,0,0,0,0,0,3,1235
1696,15160017459,1,1,90.26446281,109.22,13140,12850,1.21,32114,31130,1532.84,210.75,627.04,631.39,63.66,1,88,0,0,1,0,6,3,57.41,2,59.11,2,5,0,1,3,5,5,1,3,2,2,1,3,1,1,1,3,4,0,0,0,0,0,3,2642
1697,15160017463,0,4,0,0,8096.958033,22279.20164,1.07,37344,34832,1839.48,144.52,900.65,748.59,45.72,1,1,0,0,1,1,7,6,64.69,2,66.33,2,2,1,2,4,5,5,1,1,2,1,5,3,1,1,3,3,3,0,0,0,0,0,3,957
1698,15160017475,0,3,0,0,3744,17779.57746,1.07,25247,28991,1064.08,72.06,534.42,413.61,43.99,1,1,0,0,1,0,6,4,73.09,1,66.51,2,4,1,3,3,4,3,1,1,4,2,5,5,3,1,4,5,3,0,1,0,0,0,2,716
1699,15160017480,0,2,0,0,4560.4,12354.48276,0.82,8520,11726,702.79,42.76,296.23,327.03,36.77,2,2,0,0,1,0,2,2,74.42,1,73.73,1,4,1,4,5,7,1,1,1,2,1,5,7,3,1,6,5,1,1,1,0,0,0,2,495
1700,15160017482,0,2,0,0,4628,13622,1,13622,18250,970.71,63.11,558.05,306.07,43.48,2,2,0,0,1,0,3,3,79.89,1,74.93,1,2,1,4,1,5,3,1,1,2,2,5,5,3,1,5,6,2,1,1,0,0,0,4,832
1701,15160017484,0,3,0,0,3744,20513.7931,0.82,11990,15642,913.84,44.27,508.83,323.97,36.77,2,2,0,0,1,0,3,5,63.07,2,61.73,2,4,1,3,5,5,1,1,1,1,3,5,6,2,1,5,3,1,1,1,0,0,0,2,1055
1702,15160017492,0,3,0,0,6120,24382,1,31622,30502,994.24,169.04,375.55,388.01,61.64,1,88,0,0,0,0,6,6,70.74,1,70.17,1,5,0,4,5,9,2,3,2,2,2,-9,1,1,1,4,2,2,0,0,0,0,0,4,775
1703,15160017498,0,3,0,0,2012.5,14262.93103,0.82,9920,10285,860.33,133.52,450.62,243.32,32.87,1,1,0,0,1,0,1,3,57.22,2,57.47,2,7,1,4,3,5,1,1,1,2,2,2,7,3,1,7,6,1,0,1,0,0,0,2,702
1704,15160017499,0,4,0,0,7680,19646.15385,1,16299,23004,1378.48,256.06,619.72,439.26,63.44,1,1,0,0,1,0,5,5,55.6,2,57.3,2,9,0,2,5,5,2,2,2,2,1,-9,4,2,1,2,2,2,1,1,1,0,1,1,955
1705,15160017505,1,1,638.1439394,842.35,5040,14362.5,1.32,29099,28020,2395.39,105.69,1363.93,870.73,55.04,1,1,0,0,1,0,6,3,53.39,3,51.04,3,4,1,2,1,2,5,1,1,3,1,5,3,1,2,1,3,5,0,0,0,0,0,3,1268
1706,15160017515,0,4,0,0,3252,14915.51724,0.82,10995,11903,1084.69,185.11,581.38,261.52,56.68,1,1,0,0,1,1,2,3,59.41,2,49.15,3,10,1,3,2,4,2,2,2,3,2,-9,7,3,1,7,6,1,1,1,0,0,0,2,582
1707,15160017523,0,4,0,0,4576,15339.65517,0.82,9607,13473,1186.25,50.31,727.19,372.28,36.47,3,88,1,0,0,0,2,3,61.03,2,60.06,2,4,1,3,5,5,2,1,1,1,3,3,6,3,1,5,3,1,0,1,0,0,0,4,541
1708,15160017533,0,3,0,0,0,31734.48276,0.82,19376,18406,838.53,122.74,395.6,286.23,33.96,1,1,0,0,1,0,3,8,67.6,2,67.01,2,9,1,1,3,9,2,1,1,1,2,4,7,3,2,6,5,1,0,0,0,0,0,3,2793
1709,15160017536,0,4,0,0,0,100000,1,100000,100000,2566.02,141.71,1694.17,679.9,50.24,1,88,0,0,1,1,10,10,31.07,4,27.83,4,4,0,1,4,2,5,1,3,3,2,4,2,1,1,6,5,2,0,1,0,0,0,3,1978
1710,15160017540,0,3,0,0,8280,24099,1,33593,32379,580.97,120.09,119.17,302.32,39.39,1,1,0,0,0,0,7,6,83.49,1,82.84,1,8,1,1,5,9,1,1,1,2,3,5,1,1,1,4,2,2,0,0,0,0,0,3,1483
