,aacode,fpLIHCflg,fpLIHCqdt,fpLIHCgapEQ,fpLIHCgapUNEQ,HousingCosts,AHCIncomeEQ,AHCeqFactor,BHCeqFactor,FuelCosteqFactor,fpbasinc,fpfullinc,fuelexpn,wathcost,spahcost,litecost,cookcost,elecmop,gasmop,fpflgb,fpflgf,fpvuln,Unoc,FullincDeciles,EqAHCincDeciles,FPEER,FPEERband,sap12,EPC,gorEHS,Ongas,tenure4x,DWtype,dwage9x,FloorArea,CentralHeating,Mainfueltype,WallType,Loftins,boiler,hhcompx,emphrp3x,ethhrp2x,Ageyng,Ageold,hhsize,hhsick,CERTpriority,WFG_preApr11,WFG_postApr11,WFG_Sept12,ECO_AW,aagph1314
9045,M5083122,0,4,0,0,13200,77987,1,1,1,93016,91187,1287.81,167.02,571.93,508.47,40.39,1,1,0,0,0,1,10,10,65.6,2,65.27,2,6,1,1,4,5,5,1,1,1,2,4,1,1,1,3,2,2,0,0,0,0,0,3,2508
9046,M5083127,0,4,0,0,4610,14801,1,1,1,20408,19411,1339.82,81.53,620.77,593.26,44.26,2,2,0,0,0,1,4,3,62.72,2,62.31,2,6,1,1,2,5,4,1,1,1,2,3,5,1,1,3,3,2,0,0,0,0,0,3,2531
9047,M5083128,0,2,0,0,4620,11819.23077,0.78,0.87,1,9219,13839,1013.1,141.73,417.38,409.78,44.21,2,3,1,0,1,0,2,2,72.27,1,71.74,1,6,1,4,5,5,2,1,1,3,3,5,4,3,1,1,1,2,0,1,0,0,0,2,706
9048,M5087701,0,4,0,0,0,49380,1,1,1,51265,49380,2279.34,266.02,1325.05,630.77,57.5,2,88,0,0,1,1,9,10,23.65,4,23.46,4,10,0,1,4,2,5,1,3,3,1,1,5,3,1,3,5,2,0,0,0,0,0,3,2947
9049,M5087702,0,3,0,0,7200,14382.5,1.2,1.2,1.07,26001,24459,1307.46,214.93,565.23,479.53,47.77,1,1,0,0,1,0,5,3,61.97,2,61.49,2,10,1,2,4,6,3,1,1,1,2,4,3,1,1,1,2,3,0,0,0,0,0,3,1128
9050,M5087703,0,2,0,0,7500,8256.896552,0.58,0.67,0.82,13489,12289,893.87,97.22,385.55,375.33,35.77,1,1,0,0,0,1,2,1,72.21,1,71.81,1,10,1,2,3,9,4,1,1,1,1,5,6,1,1,3,2,1,0,0,0,0,0,3,1544
9051,M5087712,0,4,0,0,4264,34536.2069,0.58,0.67,0.82,25323,24295,1147.43,289.98,440.49,367.44,49.52,3,88,0,0,1,1,5,8,58.18,2,57.68,2,10,0,3,3,4,3,1,3,1,2,1,7,3,1,5,6,1,1,1,0,0,0,4,752
9052,M5087714,0,4,0,0,9600,20670,1.6,1.6,1.32,44557,42672,2379.88,367.33,1235.15,699.97,77.43,1,88,0,0,1,0,8,5,33.19,4,32.89,4,10,0,2,4,7,4,1,3,2,1,1,3,1,1,1,3,5,0,0,0,0,0,3,972
9053,M5087715,0,4,0,0,7000,31157,1,1,1,40115,38157,3597.37,225.03,2467.71,833.5,71.13,2,88,0,0,1,1,8,8,24.62,4,24.48,4,10,0,2,4,3,5,1,2,3,1,-9,2,1,1,3,5,2,1,1,0,0,0,3,1731
9054,M5087727,0,4,0,0,14400,42804,1,1,1,58949,57204,1800.35,248.95,956.74,540.46,54.2,1,88,0,0,0,1,10,9,41.65,3,41.37,3,10,0,1,3,5,5,1,3,2,2,1,1,1,1,3,3,2,0,0,0,0,0,3,2930
9055,M5090503,0,3,0,0,0,21223,1,1,1,22547,21223,1139.09,138.29,588.19,370.84,41.77,1,1,0,0,1,0,4,6,62.19,2,61.64,2,10,1,1,3,6,2,1,1,1,1,5,1,1,1,3,5,2,0,0,0,0,0,3,2415
9056,M5090507,0,4,0,0,0,39612,1,1,1,41102,39612,1337.77,133.34,578.26,584.4,41.77,1,1,0,0,1,1,8,9,73.99,1,73.72,1,10,1,1,3,5,5,1,1,1,2,4,2,3,1,4,5,2,0,1,0,0,0,3,2141
9057,M5090517,0,4,0,0,4500,18534.48276,0.58,0.67,0.82,16368,15250,1449.31,200.28,782.97,423.86,42.2,1,2,0,0,1,1,3,5,51.88,3,51.51,3,10,1,2,6,2,5,1,2,3,3,-9,7,3,1,5,6,1,1,1,0,0,0,3,2403
9058,M5090518,0,3,0,0,12540,40601,1,1,1,54632,53141,1145.37,162.97,491.59,449.04,41.77,1,1,0,0,0,0,9,9,69.24,1,68.8,1,10,1,1,3,9,3,1,1,1,2,1,1,1,2,3,3,2,0,0,0,0,0,3,1802
9059,M5090519,0,4,0,0,8100,22220,1.2,1.2,1.07,35758,34764,1769.3,324.52,796.85,571.64,76.29,1,88,0,0,1,0,7,6,52.38,3,51.9,3,10,0,4,6,3,3,1,2,3,3,-9,3,1,2,1,2,3,0,0,0,0,0,4,1697
9060,M5090524,0,4,0,0,0,22860.56338,1.42,1.33,1.07,34946,32462,3715.95,417.74,2264.1,986.34,47.77,1,1,1,1,1,1,7,6,45.38,3,45.24,3,10,1,1,4,1,5,1,1,3,2,4,2,1,1,3,5,3,0,0,0,0,0,3,3312
9061,M5091103,0,3,0,0,15722.89879,20921.17935,2.46,2.19,1.32,68508,67189,1615.82,320.14,561.33,668.57,65.78,1,1,0,0,1,0,10,6,61.79,2,61.33,2,10,1,1,3,6,3,1,1,1,1,2,5,1,1,1,5,5,1,0,0,0,0,3,3344
9062,M5091108,0,3,0,0,5824,33125.35211,1.42,1.33,1.07,54017,52862,1153.25,150.42,450.7,504.36,47.77,1,1,0,0,0,0,9,8,71.97,1,71.52,1,10,1,4,3,9,3,1,1,1,2,4,1,1,1,2,3,3,0,0,0,0,0,4,561
9063,M5091114,0,3,0,0,5070,16774,1,1,1,22834,21844,1111.35,120.31,468.98,480.29,41.77,1,1,0,0,1,1,4,4,70.85,1,70.47,1,10,1,3,3,4,4,1,1,1,2,5,2,1,1,3,5,2,1,0,0,0,0,4,958
9064,M5091122,0,4,0,0,10200,88619,1,1,1,100000,98819,1320.46,167.45,617.49,493.75,41.77,1,1,0,0,0,1,10,10,61.48,2,61.11,2,10,1,1,4,8,5,1,1,2,2,1,1,1,1,3,3,2,0,0,0,0,0,3,2689
9065,M5091126,0,4,0,0,0,29266,1,1,1,30256,29266,1297.27,137.7,785.48,332.32,41.77,1,1,0,0,1,0,6,8,68.8,1,63.6,2,10,1,1,2,5,4,1,1,2,1,5,2,3,1,4,5,2,1,1,1,0,0,1,1353
9066,M5091128,0,2,0,0,7475,11299.38272,1.62,1.53,1.21,25053,25780,1244.69,212.73,393.74,584.44,53.78,1,1,0,0,1,0,5,2,69.77,1,69.3,1,10,1,4,1,9,3,1,1,2,2,4,3,1,1,1,4,4,1,1,0,0,0,2,387
9067,M5091129,0,3,0,0,3936,14693,1,1,1,19619,18629,1118.74,129.37,517.85,426.87,44.65,3,3,0,0,1,0,4,3,67.51,2,66.99,2,10,1,3,1,4,2,1,1,3,1,5,1,1,1,3,5,2,0,0,0,0,0,4,681
9068,M5091908,1,1,371.92,371.92,9930.077462,8347.922538,1,1,1,19790,18278,1638.26,137.25,840.28,618.96,41.77,1,1,0,0,0,1,3,1,62.88,2,62.62,2,10,1,1,2,1,5,1,1,3,2,5,5,1,1,3,4,2,0,0,0,0,0,3,4517
9069,M5091916,1,1,61.18892562,74.0386,10200,4895.108696,1.84,1.66,1.21,20593,19207,1606.31,105.82,527.27,915.78,57.44,2,2,0,0,1,0,4,1,74.97,1,74.64,1,10,1,2,4,9,5,1,1,1,1,5,4,1,1,1,3,4,1,1,1,0,0,1,2054
9070,M5091917,0,2,0,0,12326,7316.666667,1.2,1.2,1.07,18188,21106,1150,177.72,425.36,499.15,47.77,1,1,0,0,1,0,4,1,66.53,2,66.05,2,10,1,2,3,9,3,1,1,2,2,1,3,1,1,1,3,3,0,1,1,0,0,1,1374
9071,M5091919,0,2,0,0,9300,10186.95652,1.84,1.66,1.21,19836,28044,1367.26,200.75,533.58,579.15,53.78,1,1,0,0,1,0,6,2,65.98,2,65.53,2,10,1,2,4,9,3,1,1,2,2,5,3,3,1,2,5,4,1,1,1,0,0,1,1382
9072,M5091924,1,1,249.12,249.12,6780,11216,1,1,1,13146,17996,1515.46,181.02,848.07,414.53,71.84,3,88,1,0,1,0,3,2,64.72,2,58.87,2,10,0,4,5,9,3,2,2,3,2,-9,1,1,1,3,3,2,1,1,0,0,0,2,846
9073,M5094408,0,3,0,0,0,36531,1,1,1,37661,36531,960.57,138.4,462.32,318.08,41.77,1,1,0,0,1,0,8,9,76.23,1,75.77,1,10,1,1,1,5,3,1,1,1,2,5,2,3,1,4,5,2,0,1,0,0,0,3,2312
9074,M5094410,1,1,1054.099252,1127.8862,4628,13432.65306,0.98,1.07,1.07,13289,17792,2482.87,217.48,1568.54,631.14,65.71,2,88,1,1,1,0,3,3,30.7,4,30.42,4,10,0,4,3,2,4,1,3,3,1,1,4,3,1,1,2,3,1,1,0,0,0,2,656
9075,M5094413,0,3,0,0,0,39765,1,1,1,41057,39765,1221.99,138.25,569.41,472.56,41.77,1,1,0,0,1,0,8,9,68.47,2,68.05,2,10,1,1,3,5,4,1,1,1,2,5,2,3,1,4,5,2,0,0,0,0,0,3,9185
9076,M5094424,0,3,0,0,0,31120.68966,0.58,0.67,0.82,19140,18050,1000.07,145.92,485.54,332.84,35.77,1,1,0,0,1,1,3,8,58.04,2,57.54,2,10,1,1,2,3,3,1,1,3,2,1,7,1,1,4,5,1,0,0,0,0,0,3,2379
9077,M5094503,0,3,0,0,3744,19818.96552,0.58,0.67,0.82,16053,15239,839.16,45.15,376.46,379.32,38.23,3,3,0,0,0,0,3,5,72.49,1,71.92,1,10,1,3,3,5,2,1,1,3,2,5,6,1,1,3,4,1,0,0,0,0,0,4,1395
9078,M5094511,0,3,0,0,5824,15036.76471,2.04,1.86,1.32,37766,36499,1357.07,245.24,376.99,672.48,62.36,3,1,0,0,1,0,8,3,74.16,1,73.72,1,10,1,4,2,9,3,1,1,3,2,1,3,1,1,1,3,5,0,0,0,0,0,4,493
9079,M5094513,0,3,0,0,7680,26254,1,1,1,35201,33934,1055.35,61.6,453.17,498.81,41.77,1,1,0,0,0,0,7,7,71.32,1,70.84,1,10,1,1,2,5,3,1,1,2,2,5,1,1,1,3,2,2,0,0,0,0,0,3,2931
9080,M5094516,0,4,0,0,5668,19963.7931,0.58,0.67,0.82,12413,17247,1292.46,198.67,860.46,171.76,61.57,3,88,1,0,1,0,3,5,49.6,3,41.4,3,10,0,4,3,5,1,1,2,2,2,-9,7,3,1,4,5,1,0,1,0,0,0,4,629
9081,M5094520,0,4,0,0,5760,20820,1,1,1,27484,26580,1897.27,157.62,1132.75,562.28,44.62,2,2,0,0,1,0,6,5,45.61,3,45.17,3,10,1,2,2,1,3,1,1,3,1,1,5,1,1,3,6,2,0,1,0,0,0,3,2646
9082,M5094523,0,4,0,0,7800,18532,1,1,1,27806,26332,2150.89,180.31,1268.69,630.05,71.84,3,88,0,0,0,0,6,5,40.22,3,39.8,3,10,0,2,3,6,3,1,2,2,1,-9,1,1,1,2,2,2,0,0,0,0,0,3,1082
9083,M5094526,1,1,1337.123415,1096.4412,4448.070828,12798.15374,0.58,0.67,0.82,12718,11871,2134.84,235.6,1522.69,330.09,46.46,1,88,1,1,1,0,2,3,17.54,5,17.26,5,10,0,2,4,4,2,1,3,3,2,1,6,1,1,3,4,1,1,1,0,0,1,1,1923
9084,M5094527,0,4,0,0,4200,31425,1.4,1.4,1.21,50294,48195,1596.84,185.45,526.37,831.24,53.78,1,1,0,0,1,1,9,8,74.95,1,74.7,1,10,1,1,3,9,5,1,1,1,1,4,3,1,1,1,3,4,0,0,0,0,0,3,2242
9085,M5097212,0,3,0,0,3692,14434.48276,0.58,0.67,0.82,8372,12064,731,106.07,270.78,315.92,38.23,3,3,0,0,1,0,2,3,76.66,1,76.06,1,10,1,3,5,7,2,1,1,1,2,5,6,3,2,3,3,1,1,1,0,0,0,2,687
9086,M5097214,0,3,0,0,4098.461538,20385.44872,1.2,1.2,1.07,29647,28561,1219.12,157.65,474.24,536.16,51.07,3,3,0,0,1,0,6,5,70.46,1,69.99,1,10,1,3,5,5,3,1,1,1,3,5,3,2,2,1,3,3,1,0,0,0,0,4,436
9087,M5097220,1,1,9.547850467,10.2162,4940,11807.14286,0.98,1.07,1.07,11571,16511,1365.2,199.35,377.78,705.97,82.1,3,88,1,0,1,0,3,2,65.96,2,65.39,2,10,0,3,5,8,2,1,2,1,3,-9,4,3,1,1,2,3,0,1,0,0,0,2,392
9088,M5097225,0,3,0,0,4800,26010,1,1,1,31624,30810,798.52,151.24,194.66,410.85,41.77,1,1,0,0,0,0,7,7,76.33,1,75.78,1,10,1,1,5,9,2,1,1,1,3,4,1,3,1,3,2,2,0,0,0,0,0,3,5749
9089,M5097234,0,4,0,0,9000,14712.67606,1.42,1.33,1.07,30978,29892,1777.48,103.5,907.12,715.79,51.07,3,3,0,0,0,0,6,3,59.84,2,59.45,2,10,1,2,2,2,4,1,1,3,1,3,1,1,1,2,2,3,0,0,0,0,0,3,1111
9090,M5099212,0,2,0,0,4160,6194.827586,0.58,0.67,0.82,3744,7753,724.6,47.53,273.15,365.71,38.21,2,2,1,0,0,0,1,1,73.85,1,73.2,1,10,1,4,5,8,1,1,1,2,2,5,6,3,1,3,4,1,0,1,0,0,0,2,365
9091,M5099216,0,3,0,0,5334.0872,18591.9128,1,1,1,19768,23926,697.8,62.75,159.14,434.14,41.77,1,1,0,0,1,0,5,5,82.81,1,82.27,1,10,1,4,5,9,2,1,1,1,3,5,2,3,1,4,5,2,1,1,0,0,0,4,581
9092,M5099218,0,4,0,0,5400,15769,1,1,1,22175,21169,1514.78,356.32,588.8,502.9,66.76,1,88,0,0,0,0,4,4,34.9,4,34.41,4,10,0,2,6,3,1,2,2,3,3,-9,1,1,1,2,3,2,0,0,0,0,0,3,1346
9093,M5099222,1,1,12.49471074,15.1186,9000,13408.57143,1.4,1.4,1.21,29113,27772,1547.39,97.11,589.93,806.57,53.78,1,1,0,0,1,0,6,3,71.6,1,71.24,1,10,1,1,3,7,5,1,1,1,2,5,3,3,1,1,4,4,1,0,0,0,0,3,4482
9094,M5099227,0,2,0,0,7500,-1000,0.58,0.67,0.82,7800,6920,1004.51,59.4,521.28,385.6,38.23,3,3,1,1,0,0,1,1,64.69,2,64.11,2,10,1,2,1,8,2,1,1,2,2,3,6,1,1,3,4,1,0,0,0,0,0,3,1518
9095,M5099811,0,4,0,0,5070,15652,1,1,1,21953,20722,1322.35,285.49,472.01,493.01,71.84,3,88,0,0,1,0,4,4,61.42,2,60.88,2,10,0,4,2,9,2,1,2,1,2,-9,5,1,1,3,4,2,1,0,0,0,0,4,886
9096,M5099812,0,2,0,0,7560,11102.14286,1.4,1.4,1.21,18195,23103,1437.81,187.3,619.04,577.69,53.78,1,1,0,0,1,0,5,2,62.93,2,62.46,2,10,1,2,3,5,3,1,1,2,2,5,3,1,1,1,3,4,0,1,1,0,1,1,1074
9097,M5099814,0,2,0,0,4056,11962,1,1,1,11962,16018,1234.9,196.37,569.08,397.61,71.84,3,88,1,0,1,0,3,2,64.66,2,57.43,2,10,0,4,5,7,2,1,2,3,2,-9,2,3,1,4,5,2,0,1,0,0,0,2,967
9098,M5099818,0,4,0,0,3128.036316,20428.14344,1.42,1.33,1.07,33719,32136,1823.32,126.29,995.04,654.22,47.77,1,1,0,0,1,0,7,5,48.48,3,48.05,3,10,1,1,4,4,4,1,1,2,1,1,3,1,1,1,4,3,0,0,0,0,0,3,9330
9099,M5099822,0,4,0,0,0,46775.86207,0.58,0.67,0.82,28537,27130,1176.15,43.5,649.18,447.7,35.77,1,1,0,0,1,1,6,10,61.27,2,60.91,2,10,1,1,1,3,5,1,1,3,2,5,7,1,1,4,5,1,1,0,0,0,0,3,1811
9100,M5099824,0,4,0,0,0,35498.27586,0.58,0.67,0.82,21644,20589,1684.94,345.11,950.83,339.71,49.29,2,88,0,0,1,0,4,9,14.18,5,13.79,5,10,0,1,4,8,1,1,3,3,1,2,7,3,1,4,5,1,1,1,0,0,0,3,2014
9101,M5099826,0,4,0,0,0,37682,1,1,1,40321,37682,1575.08,145.62,693.03,694.66,41.77,1,1,0,0,1,1,8,9,77.71,1,77.53,1,10,1,1,4,9,5,1,1,1,2,1,2,1,1,4,5,2,0,0,0,0,0,3,2262
9102,M5101401,0,2,0,0,6324.863413,750.2354948,0.58,0.67,0.82,6760,6760,476.41,94.69,142.72,189.71,49.29,2,88,0,0,1,0,1,1,84.42,1,84.03,1,10,1,2,5,9,4,1,3,3,3,-9,6,3,2,3,2,1,1,0,0,0,0,3,1394
9103,M5101411,0,3,0,0,5940,16118.96552,0.58,0.67,0.82,16038,15289,903.35,143.97,467.51,242.35,49.52,3,88,0,0,0,0,3,4,57.47,2,56.75,2,10,0,2,5,4,1,2,2,2,3,-9,6,1,1,3,2,1,0,0,0,0,0,3,1897
9104,M5101416,0,3,0,0,0,18448.27586,0.58,0.67,0.82,10700,10700,722.11,146.18,306.29,233.87,35.77,1,1,0,0,1,0,1,5,76.13,1,69.25,1,10,1,1,5,7,2,1,1,2,3,4,7,3,1,5,6,1,0,1,1,0,0,1,2780
9105,M5101420,0,3,0,0,8623.4238,17217.5762,1,1,1,27340,25841,930.21,57.55,350.16,480.73,41.77,1,1,0,0,1,0,5,4,76.04,1,75.55,1,10,1,2,5,6,3,1,1,2,2,5,5,3,1,4,5,2,1,0,0,0,0,3,1838
9106,M5101425,0,2,0,0,5792.062464,10061.96127,0.58,0.67,0.82,11628,11628,456.23,94.69,153.4,161.68,46.46,1,88,0,0,0,0,2,2,82.34,1,81.89,1,10,1,2,5,9,3,1,3,3,3,-9,6,3,1,2,1,1,0,0,0,0,0,3,1920
9107,M5101810,0,4,0,0,8760,17070,1.2,1.2,1.07,30465,29244,1435.94,347.9,529.36,510.91,47.77,1,1,0,0,1,0,6,4,60.36,2,59.92,2,10,1,1,2,7,3,1,1,2,1,1,4,1,1,1,3,3,0,0,0,0,0,3,3330
9108,M5101822,0,3,0,0,10200,26264.16667,1.2,1.2,1.07,42802,41717,1200.27,152.59,486.84,513.07,47.77,1,1,0,0,1,0,8,7,67.2,2,66.73,2,10,1,2,2,5,3,1,1,2,1,5,4,1,1,1,3,3,1,1,1,0,0,3,614
9109,M5105901,0,4,0,0,0,39063.7931,0.58,0.67,0.82,23587,22657,1166.18,93.81,627.46,409.14,35.77,1,1,0,0,0,1,5,9,67.59,2,67.29,2,10,1,1,2,4,5,1,1,2,1,5,6,1,1,3,4,1,0,0,0,0,0,3,1513
9110,M5105907,0,3,0,0,7320,30248,1,1,1,38808,37568,745.29,125.55,213.45,364.52,41.77,1,1,0,0,1,0,8,8,79.38,1,78.81,1,10,1,2,2,9,2,1,1,3,2,5,2,1,1,4,5,2,1,0,0,0,0,3,707
9111,M5105918,0,2,0,0,4615.384615,12693.19527,1.82,1.73,1.32,26432,27717,1173.5,225.11,256.05,628.45,63.89,3,3,0,0,1,0,6,3,75.57,1,75.04,1,10,1,4,3,5,2,1,1,2,2,5,3,3,1,1,3,5,1,1,0,0,0,2,515
9112,M5107712,0,4,0,0,8040,45665.49296,1.42,1.33,1.07,74788,72885,1617.48,153.48,871.95,546.88,45.17,1,1,0,0,1,0,10,10,60.86,2,60.47,2,7,1,1,4,8,4,1,1,2,1,4,1,1,1,2,4,3,1,0,0,0,0,3,2467
9113,M5107713,0,2,0,0,7200,-3852.142857,1.4,1.4,1.21,3191,1807,1283.64,186.6,518.79,527.4,50.85,1,1,1,1,1,0,1,1,66.52,2,66.05,2,7,1,2,2,6,3,1,1,3,1,5,3,1,1,1,3,4,1,1,1,0,0,1,514
9114,M5107716,0,3,0,0,10212,48946,1,1,1,60542,59158,1030.63,206.87,411.64,372.62,39.5,1,1,0,0,0,0,10,10,64.52,2,63.98,2,7,1,1,3,8,2,1,1,3,1,1,1,1,1,2,2,2,0,0,0,0,0,3,2164
9115,M5107718,0,3,0,0,0,27269,1,1,1,28653,27269,1170.91,156.26,568.98,406.17,39.5,1,1,0,0,1,0,6,7,66.57,2,66.12,2,7,1,1,2,6,3,1,1,1,2,3,2,3,2,4,6,2,0,1,0,0,0,3,2279
9116,M5107722,0,4,0,0,14400,35492.59259,1.62,1.53,1.21,73801,71898,1722.07,246.92,794.56,629.74,50.85,1,1,0,0,1,0,10,9,61.49,2,61.14,2,7,1,1,4,9,5,1,1,2,1,1,3,1,2,1,3,4,0,0,0,0,0,3,2407
9117,M5109301,0,2,0,0,0,10669,1,1,1,11962,10669,942.26,151.64,478.18,272.94,39.5,1,1,0,0,1,0,1,2,74.35,1,68.54,1,7,1,1,2,5,3,1,1,1,2,3,2,3,1,4,6,2,1,1,0,0,0,1,1497
9118,M5109302,0,2,0,0,5350,9858.62069,0.58,0.67,0.82,11795,11068,646.92,106.41,262.14,241.92,36.45,3,3,0,0,0,0,1,2,71.38,1,70.61,1,7,1,3,5,6,1,1,1,1,3,5,6,1,2,3,2,1,0,0,0,0,0,4,1392
9119,M5109303,0,3,0,0,4127.584038,16021.0461,0.78,0.87,1,17395,16624,986.18,119.28,459.63,353.91,53.36,3,88,0,0,1,0,3,4,66.48,2,65.9,2,7,0,3,5,5,2,1,3,3,3,-9,4,1,2,1,2,2,0,1,0,0,0,2,475
9120,M5109308,0,3,0,0,0,24382.75862,0.58,0.67,0.82,15435,14142,654.34,129.31,142.17,330.32,52.54,1,88,0,0,1,0,2,7,81.64,1,81.09,1,7,0,1,5,9,2,1,2,1,3,-9,7,3,1,5,6,1,0,1,0,0,0,3,3505
9121,M5109316,0,3,0,0,5000,13540.74074,1.62,1.53,1.21,23380,26936,1214.44,115.14,398.48,649.97,50.85,1,1,0,0,1,0,6,3,72.44,1,72,1,7,1,3,1,6,3,1,1,1,2,4,4,1,1,1,3,4,0,1,0,0,0,2,448
9122,M5109320,0,3,0,0,3218.947432,14204.05257,1,1,1,17515,17423,977.5,245.88,371.73,318.74,41.15,3,1,0,0,0,0,3,3,54.19,3,53.46,3,7,1,2,6,5,1,1,1,2,3,1,1,1,1,3,3,2,0,1,0,0,0,3,1172
9123,M5109322,0,2,0,0,6084,10154.375,1.6,1.6,1.32,16469,22331,1317.15,141.83,344.08,770.34,60.9,3,3,0,0,1,0,5,2,73.79,1,73.33,1,7,1,3,2,5,3,1,1,1,2,4,3,2,1,1,3,5,0,1,0,0,0,2,613
9124,M5109323,0,3,0,0,1541.766097,26298.67914,0.58,0.67,0.82,17886,16795,792.61,77,451.07,230.72,33.82,1,1,0,0,1,1,3,7,70.82,1,65.41,2,7,1,1,3,7,4,1,1,1,2,4,7,1,1,5,6,1,1,1,1,0,0,1,1912
9125,M5109324,0,2,0,0,5101.6225,12982.53526,0.78,0.87,1,11622,15228,1020.78,150.52,427.87,399.83,42.56,3,3,0,0,1,0,3,3,71.03,1,70.52,1,7,1,3,2,6,2,1,1,3,2,5,4,1,1,1,2,2,0,1,0,0,0,2,316
9126,M5109328,0,3,0,0,5650,26727.14286,1.4,1.4,1.21,44361,43068,1315.29,115.53,538.13,610.78,50.85,1,1,0,0,1,0,8,7,63.38,2,62.89,2,7,1,3,1,5,3,1,1,3,2,4,3,1,1,1,2,4,0,0,0,0,0,4,713
9127,M5109329,0,4,0,0,5401.6225,15472.3775,1,1,1,22167,20874,1429.77,228.71,652.45,506.3,42.31,2,2,0,0,1,0,4,4,55.94,2,55.44,2,7,1,3,2,5,3,1,1,1,2,2,1,1,1,3,5,2,0,0,0,0,0,4,690
9128,M5109330,0,2,0,0,9240,-1077,1,1,1,9456,8163,865.52,127.97,385.12,312.93,39.5,1,1,0,1,1,1,1,1,76.18,1,71.25,1,7,1,1,1,5,4,1,1,1,2,5,1,1,1,3,5,2,0,0,0,0,0,1,2183
9129,M5110114,0,3,0,0,0,33125.86207,0.58,0.67,0.82,20639,19213,735.33,101.57,481.09,118.85,33.82,1,1,0,0,1,1,4,8,79.96,1,79.62,1,7,1,1,3,5,5,1,1,1,2,4,7,3,1,5,6,1,0,1,1,0,0,3,1778
9130,M5110119,0,2,0,0,4680,4912.068966,0.58,0.67,0.82,8567,7529,860.4,105.38,431.93,286.64,36.45,3,3,1,1,0,0,1,1,69.36,1,68.74,1,7,1,3,5,5,1,1,1,1,3,5,6,3,1,3,4,1,0,1,0,0,0,2,688
9131,M5110121,0,2,0,0,5132,12333.57143,1.4,1.4,1.21,23211,22399,1205.28,186.44,413.57,552.3,52.97,3,1,0,0,1,0,5,3,69,1,68.49,2,7,1,3,2,5,2,1,1,1,2,5,3,2,1,1,2,4,1,1,0,0,0,4,425
9132,M5110124,0,4,0,0,0,22872.32143,2.24,2.06,1.32,53052,51234,3125.1,427.24,1999.24,619.91,78.71,1,1,0,0,1,0,9,6,33.29,4,33.03,4,7,0,1,4,5,5,1,3,2,1,2,5,1,1,1,6,5,1,0,0,0,0,3,2295
9133,M5110125,0,3,0,0,8400,15276.66667,1.2,1.2,1.07,27889,26732,928.24,200.68,199.29,458.22,70.05,1,88,0,0,1,0,6,4,75.84,1,75.24,1,7,0,2,5,9,2,1,2,2,2,-9,3,1,1,1,2,3,0,0,0,0,0,3,882
9134,M5112306,0,3,0,0,5416.615385,20273.07692,0.58,0.67,0.82,17983,17175,723.06,195.31,160.15,310.94,56.66,2,88,0,0,0,0,3,5,78.61,1,77.99,1,7,0,4,5,9,1,1,2,1,3,-9,6,1,1,3,4,1,0,0,0,0,0,4,1983
9135,M5112308,0,3,0,0,7500,15055.83333,1.2,1.2,1.07,26823,25567,1109.99,171.65,363.64,526.32,48.38,2,2,0,0,1,0,5,3,79.14,1,78.72,1,7,1,2,6,6,4,1,1,2,3,5,3,1,2,1,2,3,0,0,0,0,0,3,635
9136,M5112310,0,4,0,0,0,22343.10345,0.58,0.67,0.82,14036,12959,1230.59,108.01,758.04,330.72,33.82,1,1,0,0,0,1,2,6,48,3,47.58,3,7,1,1,3,2,4,1,1,3,2,4,6,1,1,3,4,1,0,0,0,0,0,3,6782
9137,M5112317,0,3,0,0,4800,14413.7931,0.58,0.67,0.82,13916,13160,872.52,108.46,464.55,263.06,36.45,3,3,0,0,0,0,2,3,65.59,2,64.91,2,7,1,2,6,3,1,1,1,3,1,5,6,1,2,3,2,1,0,1,0,0,0,3,1428
9138,M5112319,0,4,0,0,7800,37637,1,1,1,46693,45437,1376.23,126.79,778.34,431.6,39.5,1,1,0,0,0,0,9,9,62.72,2,62.31,2,7,1,1,1,3,4,1,1,3,2,5,1,1,1,3,2,2,0,0,0,0,0,3,1820
9139,M5112321,0,3,0,0,4300,15522.41379,0.58,0.67,0.82,9053,13303,970.09,190.16,424.46,297.72,57.75,3,88,1,0,1,0,2,4,64.98,2,64.33,2,7,0,4,5,9,1,1,2,2,3,-9,7,3,1,4,5,1,1,1,0,0,0,2,768
9140,M5112325,1,1,54.29636364,71.6712,11400,8280.882353,2.04,1.86,1.32,30267,28293,1743.24,254.83,693.34,738.55,56.52,1,1,0,0,1,0,6,1,69.26,1,68.95,1,7,1,2,4,9,5,1,1,2,2,1,3,1,1,1,3,5,1,0,0,0,0,3,1090
9141,M5112328,0,3,0,0,7920,35644,1,1,1,44820,43564,1203.43,127.07,639.28,397.58,39.5,1,1,0,0,0,0,8,9,61.72,2,61.24,2,7,1,1,3,2,3,1,1,3,1,5,1,1,1,3,2,2,0,0,0,0,0,3,1794
9142,M5112331,0,3,0,0,3288.461538,18611.27321,0.58,0.67,0.82,14891,14083,898.56,42.84,486.91,334.99,33.82,1,1,0,0,0,0,2,5,65.94,2,65.38,2,7,1,3,5,5,2,1,1,1,3,5,6,1,1,3,4,1,0,1,0,0,0,4,446
